U set;U ctul;I set;I ctul;P set;P ctul;R set;R ctul;R mode;Output/Input;Deice mode;Error;Time
40;4.95;0.5;0.515;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:22:43.880
40;4.92;0.5;0.514;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:22:48.880
40;4.94;0.5;0.506;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:22:53.881
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:22:58.881
40;4.94;0.5;0.517;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:23:03.881
40;4.91;0.5;0.514;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:23:08.896
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:23:13.912
40;4.93;0.5;0.509;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:23:18.912
40;4.97;0.5;0.511;320.00W;2.54W;N/;N/;N/;On;CC;None;29/04/2024 01:23:23.912
40;4.85;0.5;0.51;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:23:28.912
40;4.97;0.5;0.51;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:23:33.912
40;4.89;0.5;0.512;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:23:38.928
40;4.87;0.5;0.509;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:23:43.944
40;4.87;0.5;0.511;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:23:48.959
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:23:53.975
40;4.9;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:23:58.975
40;4.9;0.5;0.509;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:24:03.991
40;4.9;0.5;0.512;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:24:08.991
40;4.9;0.5;0.512;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:24:14.007
40;4.92;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:24:19.023
40;4.96;0.5;0.512;320.00W;2.54W;N/;N/;N/;On;CC;None;29/04/2024 01:24:24.038
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:24:29.038
40;4.91;0.5;0.517;320.00W;2.54W;N/;N/;N/;On;CC;None;29/04/2024 01:24:34.038
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:24:39.038
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:24:44.039
40;4.97;0.5;0.507;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:24:49.038
40;4.93;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:24:54.039
40;4.93;0.5;0.512;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:24:59.039
40;4.85;0.5;0.511;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:25:04.039
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:25:09.039
40;4.91;0.5;0.51;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:25:14.055
40;4.92;0.5;0.512;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:25:19.055
40;5.03;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;29/04/2024 01:25:24.071
40;4.93;0.5;0.511;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:25:29.086
40;4.97;0.5;0.505;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:25:34.102
40;5;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:25:39.118
40;4.91;0.5;0.513;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:25:44.133
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:25:49.149
40;5.06;0.5;0.51;320.00W;2.58W;N/;N/;N/;On;CC;None;29/04/2024 01:25:54.165
40;4.97;0.5;0.507;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:25:59.165
40;4.97;0.5;0.512;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:26:04.181
40;4.96;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:26:09.196
40;4.96;0.5;0.51;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:26:14.196
40;4.93;0.5;0.511;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:26:19.212
40;4.91;0.5;0.51;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:26:24.212
40;4.93;0.5;0.51;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:26:29.228
40;4.92;0.5;0.51;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:26:34.243
40;4.88;0.5;0.51;320.00W;2.49W;N/;N/;N/;On;CC;None;29/04/2024 01:26:39.259
40;4.89;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:26:44.275
40;4.87;0.5;0.511;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:26:49.291
40;4.87;0.5;0.511;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:26:54.306
40;4.94;0.5;0.509;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:26:59.322
40;4.89;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:27:04.337
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:27:09.338
40;4.95;0.5;0.509;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:27:14.354
40;4.94;0.5;0.515;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:27:19.369
40;4.94;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:27:24.385
40;4.96;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:27:29.401
40;4.93;0.5;0.511;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:27:34.401
40;4.89;0.5;0.512;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:27:39.416
40;4.9;0.5;0.512;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:27:44.417
40;5;0.5;0.513;320.00W;2.57W;N/;N/;N/;On;CC;None;29/04/2024 01:27:49.416
40;4.89;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:27:54.417
40;4.85;0.5;0.511;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:27:59.417
40;4.85;0.5;0.509;320.00W;2.47W;N/;N/;N/;On;CC;None;29/04/2024 01:28:04.417
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:28:09.417
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:28:14.417
40;4.96;0.5;0.514;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:28:19.433
40;4.98;0.5;0.515;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:28:24.433
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:28:29.448
40;4.93;0.5;0.51;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:28:34.464
40;4.92;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:28:39.464
40;4.9;0.5;0.509;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:28:44.464
40;4.95;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:28:49.480
40;4.95;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:28:54.496
40;4.99;0.5;0.515;320.00W;2.57W;N/;N/;N/;On;CC;None;29/04/2024 01:28:59.511
40;4.93;0.5;0.513;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:29:04.512
40;4.93;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:29:09.527
40;4.87;0.5;0.511;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:29:14.543
40;4.95;0.5;0.51;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:29:19.543
40;4.95;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:29:24.543
40;4.91;0.5;0.51;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:29:29.559
40;4.88;0.5;0.511;320.00W;2.49W;N/;N/;N/;On;CC;None;29/04/2024 01:29:34.574
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:29:39.590
40;4.94;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:29:44.606
40;4.88;0.5;0.51;320.00W;2.49W;N/;N/;N/;On;CC;None;29/04/2024 01:29:49.622
40;4.96;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:29:54.637
40;5.04;0.5;0.509;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:29:59.637
40;4.97;0.5;0.511;320.00W;2.54W;N/;N/;N/;On;CC;None;29/04/2024 01:30:04.637
40;4.97;0.5;0.511;320.00W;2.54W;N/;N/;N/;On;CC;None;29/04/2024 01:30:09.653
40;4.94;0.5;0.509;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:30:14.653
40;5.06;0.5;0.507;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:30:19.653
40;4.94;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:30:24.669
40;5;0.5;0.513;320.00W;2.57W;N/;N/;N/;On;CC;None;29/04/2024 01:30:29.669
40;4.98;0.5;0.509;320.00W;2.54W;N/;N/;N/;On;CC;None;29/04/2024 01:30:34.669
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:30:39.669
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:30:44.669
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:30:49.669
40;4.88;0.5;0.511;320.00W;2.49W;N/;N/;N/;On;CC;None;29/04/2024 01:30:54.669
40;4.93;0.5;0.509;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:30:59.669
40;4.93;0.5;0.508;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:31:04.670
40;4.99;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:31:09.670
40;4.9;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:31:14.670
40;4.92;0.5;0.509;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:31:19.670
40;4.86;0.5;0.505;320.00W;2.45W;N/;N/;N/;On;CC;None;29/04/2024 01:31:24.670
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:31:29.670
40;4.9;0.5;0.51;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:31:34.670
40;4.91;0.5;0.512;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:31:39.670
40;4.87;0.5;0.514;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:31:44.670
40;4.95;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:31:49.670
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:31:54.670
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:31:59.670
40;4.85;0.5;0.51;320.00W;2.47W;N/;N/;N/;On;CC;None;29/04/2024 01:32:04.670
40;4.94;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:32:09.671
40;4.91;0.5;0.509;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:32:14.670
40;4.97;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:32:19.671
40;5.03;0.5;0.51;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:32:24.671
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:32:29.671
40;4.9;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:32:34.671
40;4.93;0.5;0.509;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:32:39.671
40;4.86;0.5;0.509;320.00W;2.47W;N/;N/;N/;On;CC;None;29/04/2024 01:32:44.671
40;4.87;0.5;0.512;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:32:49.671
40;4.89;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:32:54.671
40;4.9;0.5;0.509;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:32:59.671
40;4.87;0.5;0.511;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:33:04.671
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:33:09.687
40;4.93;0.5;0.513;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:33:14.702
40;4.89;0.5;0.509;320.00W;2.49W;N/;N/;N/;On;CC;None;29/04/2024 01:33:19.718
40;4.91;0.5;0.509;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:33:24.719
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:33:29.719
40;5.05;0.5;0.511;320.00W;2.58W;N/;N/;N/;On;CC;None;29/04/2024 01:33:34.734
40;4.92;0.5;0.509;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:33:39.750
40;4.92;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:33:44.766
40;4.91;0.5;0.51;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:33:49.766
40;4.94;0.5;0.516;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:33:54.766
40;4.87;0.5;0.511;320.00W;2.49W;N/;N/;N/;On;CC;None;29/04/2024 01:33:59.782
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:34:04.797
40;4.93;0.5;0.509;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:34:09.813
40;4.98;0.5;0.513;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:34:14.813
40;4.93;0.5;0.511;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:34:19.829
40;4.93;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:34:24.844
40;4.99;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:34:29.860
40;4.87;0.5;0.506;320.00W;2.47W;N/;N/;N/;On;CC;None;29/04/2024 01:34:34.876
40;4.93;0.5;0.508;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:34:39.892
40;4.88;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:34:44.892
40;4.89;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:34:49.907
40;4.88;0.5;0.514;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:34:54.907
40;4.94;0.5;0.517;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:34:59.923
40;4.96;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:35:04.923
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:35:09.923
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:35:14.923
40;4.93;0.5;0.515;320.00W;2.54W;N/;N/;N/;On;CC;None;29/04/2024 01:35:19.923
40;4.91;0.5;0.51;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:35:24.923
40;4.94;0.5;0.511;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:35:29.923
40;4.98;0.5;0.509;320.00W;2.54W;N/;N/;N/;On;CC;None;29/04/2024 01:35:34.924
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:35:39.924
40;4.99;0.5;0.509;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:35:44.923
40;4.97;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:35:49.924
40;4.88;0.5;0.514;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:35:54.923
40;4.93;0.5;0.511;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:35:59.924
40;4.88;0.5;0.514;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:36:04.924
40;4.93;0.5;0.51;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:36:09.924
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:36:14.924
40;4.91;0.5;0.512;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:36:19.924
40;4.93;0.5;0.511;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:36:24.924
40;4.95;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:36:29.924
40;4.93;0.5;0.505;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:36:34.924
40;4.97;0.5;0.511;320.00W;2.54W;N/;N/;N/;On;CC;None;29/04/2024 01:36:39.924
40;4.89;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:36:44.924
40;4.88;0.5;0.511;320.00W;2.49W;N/;N/;N/;On;CC;None;29/04/2024 01:36:49.925
40;4.9;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:36:54.940
40;4.95;0.5;0.509;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:36:59.956
40;4.92;0.5;0.51;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:37:04.972
40;4.88;0.5;0.509;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:37:09.972
40;4.92;0.5;0.509;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:37:14.972
40;4.87;0.5;0.511;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:37:19.972
40;4.9;0.5;0.517;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:37:24.988
40;4.88;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:37:29.988
40;4.88;0.5;0.511;320.00W;2.49W;N/;N/;N/;On;CC;None;29/04/2024 01:37:35.003
40;4.88;0.5;0.511;320.00W;2.49W;N/;N/;N/;On;CC;None;29/04/2024 01:37:40.019
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:37:45.019
40;4.98;0.5;0.514;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:37:50.035
40;4.95;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:37:55.050
40;4.93;0.5;0.509;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:38:00.066
40;4.9;0.5;0.512;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:38:05.082
40;4.89;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:38:10.082
40;4.95;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:38:15.098
40;4.84;0.5;0.511;320.00W;2.47W;N/;N/;N/;On;CC;None;29/04/2024 01:38:20.098
40;4.9;0.5;0.512;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:38:25.098
40;4.91;0.5;0.51;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:38:30.098
40;4.9;0.5;0.512;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:38:35.113
40;4.93;0.5;0.509;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:38:40.114
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:38:45.114
40;4.86;0.5;0.511;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:38:50.129
40;4.81;0.5;0.511;320.00W;2.46W;N/;N/;N/;On;CC;None;29/04/2024 01:38:55.145
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:39:00.160
40;4.96;0.5;0.513;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:39:05.176
40;5.03;0.5;0.511;320.00W;2.57W;N/;N/;N/;On;CC;None;29/04/2024 01:39:10.176
40;4.97;0.5;0.511;320.00W;2.54W;N/;N/;N/;On;CC;None;29/04/2024 01:39:15.192
40;4.95;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:39:20.208
40;4.94;0.5;0.517;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:39:25.224
40;4.91;0.5;0.509;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:39:30.224
40;4.92;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:39:35.239
40;4.93;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:39:40.239
40;4.93;0.5;0.511;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:39:45.255
40;4.99;0.5;0.516;320.00W;2.58W;N/;N/;N/;On;CC;None;29/04/2024 01:39:50.271
40;4.89;0.5;0.509;320.00W;2.48W;N/;N/;N/;On;CC;None;29/04/2024 01:39:55.286
40;4.91;0.5;0.509;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:40:00.287
40;4.91;0.5;0.51;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:40:05.302
40;4.94;0.5;0.511;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:40:10.302
40;4.95;0.5;0.51;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:40:15.302
40;5.02;0.5;0.512;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:40:20.302
40;4.89;0.5;0.51;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:40:25.302
40;4.97;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:40:30.303
40;4.97;0.5;0.51;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:40:35.303
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:40:40.303
40;4.93;0.5;0.516;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:40:45.303
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:40:50.302
40;4.93;0.5;0.511;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:40:55.303
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:41:00.303
40;4.96;0.5;0.51;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:41:05.303
40;4.94;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:41:10.303
40;4.96;0.5;0.508;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:41:15.319
40;5;0.5;0.511;320.00W;2.56W;N/;N/;N/;On;CC;None;29/04/2024 01:41:20.334
40;4.93;0.5;0.509;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:41:25.350
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:41:30.350
40;4.91;0.5;0.51;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:41:35.366
40;4.87;0.5;0.512;320.00W;2.49W;N/;N/;N/;On;CC;None;29/04/2024 01:41:40.382
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:41:45.397
40;4.95;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:41:50.397
40;4.95;0.5;0.512;320.00W;2.54W;N/;N/;N/;On;CC;None;29/04/2024 01:41:55.397
40;4.91;0.5;0.51;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:42:00.397
40;4.95;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:42:05.398
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:42:10.398
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:42:15.398
40;4.91;0.5;0.513;320.00W;2.52W;N/;N/;N/;On;CC;None;29/04/2024 01:42:20.398
40;4.92;0.5;0.509;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:42:25.413
40;4.9;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:42:30.429
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:42:35.429
40;4.97;0.5;0.509;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:42:40.429
40;5.02;0.5;0.512;320.00W;2.57W;N/;N/;N/;On;CC;None;29/04/2024 01:42:45.445
40;4.89;0.5;0.509;320.00W;2.49W;N/;N/;N/;On;CC;None;29/04/2024 01:42:50.445
40;4.91;0.5;0.511;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:42:55.445
40;4.89;0.5;0.511;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:43:00.445
40;4.91;0.5;0.512;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:43:05.445
40;4.93;0.5;0.509;320.00W;2.51W;N/;N/;N/;On;CC;None;29/04/2024 01:43:10.461
40;4.96;0.5;0.511;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:43:15.461
40;4.99;0.5;0.511;320.00W;2.55W;N/;N/;N/;On;CC;None;29/04/2024 01:43:20.461
40;4.88;0.5;0.512;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:43:25.477
40;4.9;0.5;0.509;320.00W;2.50W;N/;N/;N/;On;CC;None;29/04/2024 01:43:30.492
40;4.92;0.5;0.513;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:43:35.492
40;4.95;0.5;0.513;320.00W;2.54W;N/;N/;N/;On;CC;None;29/04/2024 01:43:40.508
40;4.93;0.5;0.512;320.00W;2.53W;N/;N/;N/;On;CC;None;29/04/2024 01:43:45.524
