U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:06:17.571
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:06:22.579
40.00V;2.45V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:06:27.571
40.00V;2.43V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:06:32.582
40.00V;2.43V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:06:37.573
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:06:42.585
40.00V;2.44V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:06:47.574
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:06:52.575
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:06:57.576
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:07:02.581
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:07:07.577
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:07:12.577
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:07:17.581
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:07:22.579
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:07:27.583
40.00V;2.44V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:07:32.584
40.00V;2.44V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:07:37.581
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:07:42.580
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:07:47.573
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:07:52.572
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:07:57.574
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:08:02.585
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:08:07.579
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:08:12.581
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:08:17.577
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:08:22.577
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:08:27.578
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:08:32.572
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:08:37.585
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:08:42.571
40.00V;2.43V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:08:47.579
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:08:52.574
40.00V;2.43V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:08:57.582
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:09:02.581
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:09:07.582
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:09:12.572
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:09:17.575
40.00V;2.43V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:09:22.584
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:09:27.571
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:09:32.571
40.00V;2.44V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:09:37.572
40.00V;2.43V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:09:42.580
40.00V;2.44V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:09:47.572
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:09:52.576
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:09:57.584
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:10:02.573
40.00V;2.42V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:10:07.575
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:10:12.585
40.00V;2.43V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:10:17.571
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:10:22.576
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:10:27.573
40.00V;2.44V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:10:32.584
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:10:37.578
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:10:42.581
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:10:47.572
40.00V;2.43V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:10:52.574
40.00V;2.44V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:10:57.585
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:11:02.575
40.00V;2.43V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:11:07.578
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:11:12.575
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:11:17.572
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:11:22.580
40.00V;2.43V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:11:27.571
40.00V;2.45V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:11:32.575
40.00V;2.43V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:11:37.582
40.00V;2.42V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:11:42.579
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:11:47.573
40.00V;2.43V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:11:52.585
40.00V;2.44V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:11:57.577
40.00V;2.42V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:12:02.582
40.00V;2.41V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:12:07.585
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:12:12.580
40.00V;2.42V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:12:17.573
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:12:22.578
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:12:27.579
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:12:32.578
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:12:37.580
40.00V;2.42V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:12:42.574
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:12:47.577
40.00V;2.42V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:12:52.583
40.00V;2.42V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:12:57.574
40.00V;2.42V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:13:02.589
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:13:07.585
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:13:12.574
40.00V;2.44V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:13:17.574
40.00V;2.42V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:13:22.580
40.00V;2.43V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:13:27.577
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:13:32.583
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:13:37.579
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:13:42.574
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:13:47.581
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:13:52.579
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:13:57.579
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:14:02.582
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:14:07.580
40.00V;2.43V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:14:12.583
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:14:17.580
40.00V;2.43V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:14:22.588
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:14:27.581
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:14:32.584
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:14:37.582
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:14:42.576
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:14:47.578
40.00V;2.44V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:14:52.587
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:14:57.586
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:15:02.577
40.00V;2.42V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:15:07.586
40.00V;2.43V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:15:12.586
40.00V;2.41V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:15:17.586
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:15:22.578
40.00V;2.42V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:15:27.582
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:15:32.581
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:15:37.588
40.00V;2.44V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:15:42.590
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:15:47.583
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:15:52.590
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:15:57.586
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:16:02.582
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:16:07.581
40.00V;2.42V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:16:12.577
40.00V;2.42V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:16:17.577
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:16:22.579
40.00V;2.43V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:16:27.578
40.00V;2.43V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:16:32.585
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:16:37.581
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:16:42.590
40.00V;2.40V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:16:47.584
40.00V;2.41V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:16:52.586
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:16:57.586
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:17:02.578
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:17:07.590
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:17:12.580
40.00V;2.43V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:17:17.582
40.00V;2.41V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:17:22.580
40.00V;2.40V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:17:27.586
40.00V;2.41V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:17:32.580
40.00V;2.40V;0.100A;0.097A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:17:37.588
40.00V;2.41V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:17:42.578
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:17:47.590
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:17:52.577
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:17:57.589
40.00V;2.44V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:18:02.588
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:18:07.591
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:18:12.579
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:18:17.580
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:18:22.590
40.00V;2.41V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:18:27.591
40.00V;2.41V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:18:32.579
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:18:37.588
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:18:42.580
40.00V;2.41V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:18:47.578
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:18:52.586
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:18:57.584
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:19:02.590
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:19:07.587
40.00V;2.43V;0.100A;0.097A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:19:12.584
40.00V;2.43V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:19:17.588
40.00V;2.42V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:19:22.583
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:19:27.594
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:19:32.594
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:19:37.596
40.00V;2.41V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:19:42.599
40.00V;2.43V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:19:47.605
40.00V;2.43V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:19:52.605
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:19:57.605
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:20:02.603
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:20:07.609
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:20:12.599
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:20:17.601
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:20:22.609
40.00V;2.42V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:20:27.610
40.00V;2.43V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:20:32.601
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:20:37.605
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:20:42.603
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:20:47.614
40.00V;2.42V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:20:52.618
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:20:57.621
40.00V;2.43V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:21:02.621
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:21:07.623
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:21:12.616
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:21:17.614
40.00V;2.41V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:21:22.620
40.00V;2.42V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:21:27.612
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:21:32.627
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:21:37.616
40.00V;2.42V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:21:42.620
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:21:47.612
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:21:52.616
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:21:57.615
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:22:02.619
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:22:07.616
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:22:12.624
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:22:17.620
40.00V;2.43V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:22:22.613
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:22:27.626
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:22:32.620
40.00V;2.44V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:22:37.615
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:22:42.625
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:22:47.616
40.00V;2.41V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:22:52.619
40.00V;2.43V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:22:57.614
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:23:02.622
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:23:07.622
40.00V;2.40V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:23:12.624
40.00V;2.40V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:23:17.615
40.00V;2.41V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:23:22.625
40.00V;2.42V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:23:27.625
40.00V;2.41V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:23:32.620
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:23:37.618
40.00V;2.42V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:23:42.627
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:23:47.621
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:23:52.615
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:23:57.628
40.00V;2.43V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:24:02.619
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:24:07.614
40.00V;2.41V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:24:12.624
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;31.05.2024 20:24:17.620
