U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;5.03V;1.000A;1.015A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:27:18.711
40.00V;5.02V;1.000A;1.010A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:27:23.716
40.00V;5.05V;1.000A;1.013A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:27:28.715
40.00V;5.09V;1.000A;1.009A;320.00W;5.14W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:27:33.706
40.00V;5.03V;1.000A;1.013A;320.00W;5.10W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:27:38.714
40.00V;5.02V;1.000A;1.012A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:27:43.717
40.00V;5.06V;1.000A;1.015A;320.00W;5.14W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:27:48.707
40.00V;5.00V;1.000A;1.015A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:27:53.706
40.00V;5.06V;1.000A;1.014A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:27:58.712
40.00V;4.99V;1.000A;1.013A;320.00W;5.05W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:28:03.713
40.00V;5.04V;1.000A;1.011A;320.00W;5.10W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:28:08.716
40.00V;5.16V;1.000A;1.012A;320.00W;5.22W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:28:13.717
40.00V;5.02V;1.000A;1.009A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:28:18.707
40.00V;4.99V;1.000A;1.015A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:28:23.714
40.00V;5.05V;1.000A;1.013A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:28:28.705
40.00V;5.07V;1.000A;1.010A;320.00W;5.12W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:28:33.712
40.00V;5.12V;1.000A;1.012A;320.00W;5.18W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:28:38.708
40.00V;5.09V;1.000A;1.011A;320.00W;5.15W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:28:43.709
40.00V;5.06V;1.000A;1.014A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:28:48.707
40.00V;5.07V;1.000A;1.010A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:28:53.715
40.00V;5.02V;1.000A;1.015A;320.00W;5.09W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:28:58.704
40.00V;5.04V;1.000A;1.016A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:29:03.712
40.00V;5.01V;1.000A;1.011A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:29:08.708
40.00V;5.10V;1.000A;1.014A;320.00W;5.18W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:29:13.710
40.00V;5.07V;1.000A;1.009A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:29:18.706
40.00V;5.09V;1.000A;1.009A;320.00W;5.14W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:29:23.705
40.00V;5.14V;1.000A;1.015A;320.00W;5.22W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:29:28.704
40.00V;5.14V;1.000A;1.015A;320.00W;5.22W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:29:33.706
40.00V;5.06V;1.000A;1.015A;320.00W;5.14W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:29:38.710
40.00V;5.05V;1.000A;1.011A;320.00W;5.10W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:29:43.708
40.00V;5.13V;1.000A;1.012A;320.00W;5.19W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:29:48.706
40.00V;5.09V;1.000A;1.010A;320.00W;5.15W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:29:53.707
40.00V;5.05V;1.000A;1.015A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:29:58.706
40.00V;5.05V;1.000A;1.010A;320.00W;5.10W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:30:03.705
40.00V;5.03V;1.000A;1.010A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:30:08.707
40.00V;5.05V;1.000A;1.012A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:30:13.704
40.00V;4.98V;1.000A;1.009A;320.00W;5.03W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:30:18.705
40.00V;5.07V;1.000A;1.010A;320.00W;5.12W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:30:23.708
40.00V;5.05V;1.000A;1.009A;320.00W;5.09W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:30:28.714
40.00V;5.07V;1.000A;1.012A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:30:33.711
40.00V;5.07V;1.000A;1.009A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:30:38.706
40.00V;5.06V;1.000A;1.015A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:30:43.704
40.00V;5.14V;1.000A;1.009A;320.00W;5.18W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:30:48.717
40.00V;5.08V;1.000A;1.012A;320.00W;5.14W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:30:53.710
40.00V;5.01V;1.000A;1.010A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:30:58.717
40.00V;5.09V;1.000A;1.010A;320.00W;5.15W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:31:03.712
40.00V;5.03V;1.000A;1.015A;320.00W;5.10W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:31:08.719
40.00V;5.00V;1.000A;1.016A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:31:13.715
40.00V;5.07V;1.000A;1.013A;320.00W;5.14W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:31:18.717
40.00V;5.02V;1.000A;1.015A;320.00W;5.10W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:31:23.718
40.00V;5.05V;1.000A;1.013A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:31:28.717
40.00V;4.99V;1.000A;1.016A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:31:33.712
40.00V;5.12V;1.000A;1.010A;320.00W;5.17W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:31:38.713
40.00V;5.03V;1.000A;1.010A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:31:43.706
40.00V;5.06V;1.000A;1.012A;320.00W;5.12W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:31:48.713
40.00V;5.02V;1.000A;1.010A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:31:53.706
40.00V;5.03V;1.000A;1.009A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:31:58.710
40.00V;5.10V;1.000A;1.012A;320.00W;5.16W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:32:03.708
40.00V;5.05V;1.000A;1.012A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:32:08.707
40.00V;5.01V;1.000A;1.014A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:32:13.717
40.00V;5.01V;1.000A;1.015A;320.00W;5.09W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:32:18.717
40.00V;5.09V;1.000A;1.014A;320.00W;5.16W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:32:23.710
40.00V;4.98V;1.000A;1.013A;320.00W;5.05W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:32:28.715
40.00V;5.04V;1.000A;1.011A;320.00W;5.09W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:32:33.705
40.00V;5.10V;1.000A;1.014A;320.00W;5.18W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:32:38.717
40.00V;5.04V;1.000A;1.009A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:32:43.706
40.00V;5.02V;1.000A;1.012A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:32:48.717
40.00V;5.07V;1.000A;1.015A;320.00W;5.15W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:32:53.710
40.00V;5.16V;1.000A;1.010A;320.00W;5.22W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:32:58.714
40.00V;5.12V;1.000A;1.013A;320.00W;5.19W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:33:03.706
40.00V;5.04V;1.000A;1.012A;320.00W;5.10W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:33:08.719
40.00V;5.07V;1.000A;1.011A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:33:13.705
40.00V;5.09V;1.000A;1.012A;320.00W;5.15W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:33:18.713
40.00V;4.99V;1.000A;1.016A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:33:23.717
40.00V;5.05V;1.000A;1.015A;320.00W;5.12W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:33:28.712
40.00V;5.05V;1.000A;1.014A;320.00W;5.12W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:33:33.717
40.00V;5.05V;1.000A;1.009A;320.00W;5.09W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:33:38.715
40.00V;5.04V;1.000A;1.014A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:33:43.718
40.00V;5.09V;1.000A;1.015A;320.00W;5.16W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:33:48.705
40.00V;4.99V;1.000A;1.012A;320.00W;5.05W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:33:53.708
40.00V;4.99V;1.000A;1.015A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:33:58.715
40.00V;5.01V;1.000A;1.013A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:34:03.715
40.00V;5.03V;1.000A;1.010A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:34:08.705
40.00V;5.22V;1.000A;1.013A;320.00W;5.29W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:34:13.717
40.00V;5.07V;1.000A;1.009A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:34:18.707
40.00V;5.14V;1.000A;1.012A;320.00W;5.20W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:34:23.706
40.00V;5.18V;1.000A;1.009A;320.00W;5.22W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:34:28.716
40.00V;5.02V;1.000A;1.012A;320.00W;5.02W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:34:33.705
40.00V;5.06V;1.000A;1.016A;320.00W;5.14W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:34:38.709
40.00V;5.02V;1.000A;1.010A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:34:43.715
40.00V;5.05V;1.000A;1.016A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:34:48.718
40.00V;5.07V;1.000A;1.010A;320.00W;5.12W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:34:53.706
40.00V;5.01V;1.000A;1.014A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:34:58.719
40.00V;5.08V;1.000A;1.010A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:35:03.708
40.00V;5.20V;1.000A;1.010A;320.00W;5.25W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:35:08.706
40.00V;5.17V;1.000A;1.015A;320.00W;5.25W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:35:13.717
40.00V;5.13V;1.000A;1.010A;320.00W;5.18W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:35:18.706
40.00V;5.06V;1.000A;1.015A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:35:23.720
40.00V;5.11V;1.000A;1.010A;320.00W;5.16W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:35:28.713
40.00V;4.97V;1.000A;1.011A;320.00W;5.02W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:35:33.719
40.00V;5.02V;1.000A;1.009A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:35:38.720
40.00V;4.97V;1.000A;1.009A;320.00W;5.01W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:35:43.716
40.00V;5.06V;1.000A;1.015A;320.00W;5.14W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:35:48.717
40.00V;4.99V;1.000A;1.015A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:35:53.706
40.00V;5.06V;1.000A;1.010A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:35:58.706
40.00V;5.04V;1.000A;1.014A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:36:03.717
40.00V;5.09V;1.000A;1.011A;320.00W;5.15W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:36:08.717
40.00V;5.11V;1.000A;1.011A;320.00W;5.16W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:36:13.713
40.00V;5.05V;1.000A;1.015A;320.00W;5.12W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:36:18.716
40.00V;5.02V;1.000A;1.015A;320.00W;5.09W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:36:23.706
40.00V;5.09V;1.000A;1.014A;320.00W;5.16W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:36:28.713
40.00V;5.03V;1.000A;1.011A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:36:33.715
40.00V;5.02V;1.000A;1.011A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:36:38.715
40.00V;5.08V;1.000A;1.010A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:36:43.718
40.00V;5.02V;1.000A;1.009A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:36:48.718
40.00V;5.05V;1.000A;1.015A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:36:53.719
40.00V;5.13V;1.000A;1.013A;320.00W;5.19W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:36:58.707
40.00V;5.10V;1.000A;1.010A;320.00W;5.15W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:37:03.721
40.00V;5.04V;1.000A;1.014A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:37:08.716
40.00V;5.11V;1.000A;1.009A;320.00W;5.15W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:37:13.713
40.00V;5.11V;1.000A;1.010A;320.00W;5.16W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:37:18.710
40.00V;5.05V;1.000A;1.009A;320.00W;5.09W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:37:23.722
40.00V;5.13V;1.000A;1.012A;320.00W;5.19W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:37:28.737
40.00V;5.00V;1.000A;1.011A;320.00W;5.05W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:37:33.733
40.00V;5.09V;1.000A;1.009A;320.00W;5.14W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:37:38.728
40.00V;5.06V;1.000A;1.015A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:37:43.726
40.00V;5.11V;1.000A;1.009A;320.00W;5.15W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:37:48.733
40.00V;5.14V;1.000A;1.013A;320.00W;5.21W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:37:53.723
40.00V;5.07V;1.000A;1.012A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:37:58.726
40.00V;5.03V;1.000A;1.012A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:38:03.729
40.00V;5.11V;1.000A;1.011A;320.00W;5.17W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:38:08.731
40.00V;5.10V;1.000A;1.009A;320.00W;5.15W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:38:13.723
40.00V;5.13V;1.000A;1.012A;320.00W;5.19W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:38:18.734
40.00V;5.07V;1.000A;1.015A;320.00W;5.15W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:38:23.725
40.00V;5.11V;1.000A;1.015A;320.00W;5.19W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:38:28.731
40.00V;5.13V;1.000A;1.009A;320.00W;5.17W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:38:33.728
40.00V;5.00V;1.000A;1.009A;320.00W;5.04W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:38:38.723
40.00V;5.00V;1.000A;1.010A;320.00W;5.05W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:38:43.724
40.00V;5.13V;1.000A;1.014A;320.00W;5.20W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:38:48.729
40.00V;5.16V;1.000A;1.013A;320.00W;5.22W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:38:53.729
40.00V;5.06V;1.000A;1.010A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:38:58.736
40.00V;5.10V;1.000A;1.014A;320.00W;5.17W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:39:03.736
40.00V;5.07V;1.000A;1.013A;320.00W;5.14W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:39:08.734
40.00V;5.14V;1.000A;1.011A;320.00W;5.19W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:39:13.738
40.00V;5.01V;1.000A;1.012A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:39:18.723
40.00V;5.04V;1.000A;1.015A;320.00W;5.12W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:39:23.734
40.00V;4.96V;1.000A;1.010A;320.00W;5.01W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:39:28.733
40.00V;5.17V;1.000A;1.012A;320.00W;5.23W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:39:33.730
40.00V;5.04V;1.000A;1.009A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:39:38.725
40.00V;5.16V;1.000A;1.010A;320.00W;5.22W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:39:43.736
40.00V;5.17V;1.000A;1.013A;320.00W;5.24W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:39:48.726
40.00V;5.03V;1.000A;1.010A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:39:53.726
40.00V;5.09V;1.000A;1.009A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:39:58.737
40.00V;5.18V;1.000A;1.011A;320.00W;5.24W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:40:03.737
40.00V;5.03V;1.000A;1.009A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:40:08.729
40.00V;5.08V;1.000A;1.009A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:40:13.727
40.00V;4.96V;1.000A;1.010A;320.00W;5.00W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:40:18.738
40.00V;5.06V;1.000A;1.015A;320.00W;5.14W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:40:23.725
40.00V;5.17V;1.000A;1.009A;320.00W;5.21W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:40:28.726
40.00V;5.01V;1.000A;1.010A;320.00W;5.07W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:40:33.723
40.00V;5.08V;1.000A;1.009A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:40:38.724
40.00V;5.07V;1.000A;1.012A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:40:43.726
40.00V;5.05V;1.000A;1.015A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:40:48.724
40.00V;5.04V;1.000A;1.009A;320.00W;5.08W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:40:53.731
40.00V;5.09V;1.000A;1.010A;320.00W;5.15W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:40:58.724
40.00V;5.13V;1.000A;1.011A;320.00W;5.19W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:41:03.731
40.00V;5.11V;1.000A;1.015A;320.00W;5.18W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:41:08.734
40.00V;5.09V;1.000A;1.010A;320.00W;5.14W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:41:13.731
40.00V;5.07V;1.000A;1.009A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:41:18.730
40.00V;5.13V;1.000A;1.009A;320.00W;5.17W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:41:23.735
40.00V;5.18V;1.000A;1.014A;320.00W;5.26W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:41:28.727
40.00V;5.02V;1.000A;1.009A;320.00W;5.06W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:41:33.732
40.00V;5.07V;1.000A;1.011A;320.00W;5.13W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:41:38.735
40.00V;5.03V;1.000A;1.015A;320.00W;5.10W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:41:43.724
40.00V;5.05V;1.000A;1.013A;320.00W;5.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:41:48.732
40.00V;5.10V;1.000A;1.013A;320.00W;5.17W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:41:53.725
40.00V;6.08V;1.500A;1.509A;320.00W;9.17W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:41:58.725
40.00V;5.99V;1.500A;1.508A;320.00W;9.03W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:42:03.725
40.00V;5.89V;1.500A;1.508A;320.00W;8.88W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:42:08.730
40.00V;5.81V;1.500A;1.508A;320.00W;8.76W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:42:13.728
40.00V;5.81V;1.500A;1.509A;320.00W;8.76W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:42:18.733
40.00V;5.86V;1.500A;1.509A;320.00W;8.85W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:42:23.731
40.00V;6.09V;1.500A;1.509A;320.00W;9.19W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:42:28.734
40.00V;5.89V;1.500A;1.508A;320.00W;8.89W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:42:33.724
40.00V;5.89V;1.500A;1.505A;320.00W;8.87W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:42:38.735
40.00V;5.90V;1.500A;1.510A;320.00W;8.92W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:42:43.735
40.00V;5.88V;1.500A;1.509A;320.00W;8.88W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:42:48.733
40.00V;5.96V;1.500A;1.512A;320.00W;9.02W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:42:53.732
40.00V;5.88V;1.500A;1.510A;320.00W;8.89W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:42:58.732
40.00V;5.93V;1.500A;1.509A;320.00W;8.95W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:43:03.730
40.00V;5.93V;1.500A;1.509A;320.00W;8.95W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:43:08.726
40.00V;5.94V;1.500A;1.507A;320.00W;8.95W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:43:13.724
40.00V;6.03V;1.500A;1.509A;320.00W;9.10W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:43:18.732
40.00V;5.98V;1.500A;1.509A;320.00W;9.03W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:43:23.728
40.00V;5.88V;1.500A;1.508A;320.00W;8.86W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:43:28.734
40.00V;5.98V;1.500A;1.508A;320.00W;9.01W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:43:33.731
40.00V;5.87V;1.500A;1.508A;320.00W;8.85W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:43:38.729
40.00V;5.84V;1.500A;1.509A;320.00W;8.81W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:43:43.724
40.00V;5.86V;1.500A;1.510A;320.00W;8.86W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:43:48.730
40.00V;5.91V;1.500A;1.509A;320.00W;8.92W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:43:53.742
40.00V;5.92V;1.500A;1.508A;320.00W;8.93W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:43:58.740
40.00V;6.10V;1.500A;1.509A;320.00W;9.20W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:44:03.748
40.00V;5.92V;1.500A;1.511A;320.00W;8.94W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:44:08.750
40.00V;5.99V;1.500A;1.508A;320.00W;9.03W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:44:13.746
40.00V;5.95V;1.500A;1.509A;320.00W;8.97W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:44:18.741
40.00V;6.01V;1.500A;1.506A;320.00W;9.05W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:44:23.749
40.00V;5.85V;1.500A;1.514A;320.00W;8.86W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:44:28.748
40.00V;6.08V;1.500A;1.506A;320.00W;9.16W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:44:33.752
40.00V;5.93V;1.500A;1.510A;320.00W;8.95W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:44:38.740
40.00V;5.92V;1.500A;1.509A;320.00W;8.94W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:44:43.742
40.00V;6.09V;1.500A;1.507A;320.00W;9.18W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:44:48.743
40.00V;5.96V;1.500A;1.504A;320.00W;8.95W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:44:53.745
40.00V;5.98V;1.500A;1.506A;320.00W;9.01W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:44:58.755
40.00V;5.96V;1.500A;1.509A;320.00W;9.00W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:45:03.749
40.00V;5.87V;1.500A;1.509A;320.00W;8.86W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:45:08.752
40.00V;5.92V;1.500A;1.512A;320.00W;8.95W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:45:13.746
40.00V;6.03V;1.500A;1.510A;320.00W;9.11W;N/A;N/A;N/A;On;CC;None;06.06.2024 03:45:18.748
