U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;5.18V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:00:25.598
40.00V;5.26V;0.500A;0.510A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:00:30.598
40.00V;5.15V;0.500A;0.512A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:00:35.598
40.00V;5.20V;0.500A;0.509A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:00:40.598
40.00V;5.14V;0.500A;0.509A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:00:45.598
40.00V;5.17V;0.500A;0.509A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:00:50.597
40.00V;5.30V;0.500A;0.510A;320.00W;2.70W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:00:55.597
40.00V;5.20V;0.500A;0.509A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:01:00.597
40.00V;5.16V;0.500A;0.511A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:01:05.597
40.00V;5.23V;0.500A;0.512A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:01:10.597
40.00V;5.09V;0.500A;0.508A;320.00W;2.59W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:01:15.597
40.00V;5.25V;0.500A;0.511A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:01:20.597
40.00V;5.26V;0.500A;0.511A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:01:25.597
40.00V;5.15V;0.500A;0.509A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:01:30.597
40.00V;5.17V;0.500A;0.509A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:01:35.597
40.00V;5.22V;0.500A;0.511A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:01:40.597
40.00V;5.19V;0.500A;0.511A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:01:45.597
40.00V;5.17V;0.500A;0.510A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:01:50.597
40.00V;5.15V;0.500A;0.514A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:01:55.597
40.00V;5.18V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:02:00.597
40.00V;5.16V;0.500A;0.506A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:02:05.597
40.00V;5.21V;0.500A;0.510A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:02:10.597
40.00V;5.20V;0.500A;0.509A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:02:15.597
40.00V;5.24V;0.500A;0.516A;320.00W;2.70W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:02:20.597
40.00V;5.17V;0.500A;0.509A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:02:25.597
40.00V;5.24V;0.500A;0.511A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:02:30.597
40.00V;5.16V;0.500A;0.510A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:02:35.597
40.00V;5.18V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:02:40.597
40.00V;5.13V;0.500A;0.511A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:02:45.596
40.00V;5.09V;0.500A;0.511A;320.00W;2.60W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:02:50.597
40.00V;5.19V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:02:55.596
40.00V;5.14V;0.500A;0.511A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:03:00.596
40.00V;5.17V;0.500A;0.512A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:03:05.596
40.00V;5.23V;0.500A;0.508A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:03:10.596
40.00V;5.15V;0.500A;0.511A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:03:15.596
40.00V;5.13V;0.500A;0.511A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:03:20.596
40.00V;5.19V;0.500A;0.511A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:03:25.612
40.00V;5.20V;0.500A;0.509A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:03:30.612
40.00V;5.14V;0.500A;0.511A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:03:35.627
40.00V;5.19V;0.500A;0.509A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:03:40.627
40.00V;5.10V;0.500A;0.514A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:03:45.627
40.00V;5.18V;0.500A;0.506A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:03:50.627
40.00V;5.13V;0.500A;0.509A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:03:55.627
40.00V;5.23V;0.500A;0.513A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:04:00.627
40.00V;5.22V;0.500A;0.514A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:04:05.627
40.00V;5.20V;0.500A;0.509A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:04:10.627
40.00V;5.18V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:04:15.627
40.00V;5.11V;0.500A;0.509A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:04:20.627
40.00V;5.23V;0.500A;0.511A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:04:25.627
40.00V;5.17V;0.500A;0.511A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:04:30.627
40.00V;5.16V;0.500A;0.511A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:04:35.627
40.00V;5.11V;0.500A;0.511A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:04:40.627
40.00V;5.26V;0.500A;0.509A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:04:45.627
40.00V;5.30V;0.500A;0.509A;320.00W;2.70W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:04:50.627
40.00V;5.11V;0.500A;0.513A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:04:55.627
40.00V;5.19V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:05:00.627
40.00V;5.18V;0.500A;0.510A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:05:05.627
40.00V;5.24V;0.500A;0.512A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:05:10.627
40.00V;5.14V;0.500A;0.511A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:05:15.627
40.00V;5.14V;0.500A;0.509A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:05:20.627
40.00V;5.16V;0.500A;0.511A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:05:25.626
40.00V;5.31V;0.500A;0.509A;320.00W;2.70W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:05:30.626
40.00V;5.18V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:05:35.626
40.00V;5.20V;0.500A;0.512A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:05:40.626
40.00V;5.14V;0.500A;0.511A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:05:45.626
40.00V;5.19V;0.500A;0.509A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:05:50.626
40.00V;5.22V;0.500A;0.515A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:05:55.626
40.00V;5.20V;0.500A;0.508A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:06:00.626
40.00V;5.20V;0.500A;0.509A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:06:05.626
40.00V;5.22V;0.500A;0.512A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:06:10.626
40.00V;5.29V;0.500A;0.514A;320.00W;2.72W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:06:15.626
40.00V;5.22V;0.500A;0.514A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:06:20.626
40.00V;5.17V;0.500A;0.512A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:06:25.626
40.00V;5.16V;0.500A;0.512A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:06:30.626
40.00V;5.18V;0.500A;0.512A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:06:35.626
40.00V;5.15V;0.500A;0.511A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:06:40.626
40.00V;5.23V;0.500A;0.514A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:06:45.626
40.00V;5.19V;0.500A;0.511A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:06:50.626
40.00V;5.20V;0.500A;0.511A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:06:55.626
40.00V;5.14V;0.500A;0.512A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:07:00.626
40.00V;5.17V;0.500A;0.510A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:07:05.626
40.00V;5.22V;0.500A;0.514A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:07:10.626
40.00V;5.13V;0.500A;0.509A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:07:15.626
40.00V;5.26V;0.500A;0.511A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:07:20.626
40.00V;5.23V;0.500A;0.514A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:07:25.625
40.00V;5.25V;0.500A;0.511A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:07:30.625
40.00V;5.18V;0.500A;0.510A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:07:35.625
40.00V;5.33V;0.500A;0.510A;320.00W;2.72W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:07:40.625
40.00V;5.18V;0.500A;0.509A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:07:45.625
40.00V;5.25V;0.500A;0.509A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:07:50.625
40.00V;5.22V;0.500A;0.512A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:07:55.625
40.00V;5.27V;0.500A;0.513A;320.00W;2.71W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:08:00.625
40.00V;5.18V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:08:05.625
40.00V;5.18V;0.500A;0.505A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:08:10.625
40.00V;5.15V;0.500A;0.509A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:08:15.625
40.00V;5.14V;0.500A;0.506A;320.00W;2.60W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:08:20.641
40.00V;5.24V;0.500A;0.511A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:08:25.641
40.00V;5.26V;0.500A;0.512A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:08:30.656
40.00V;5.17V;0.500A;0.509A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:08:35.672
40.00V;5.25V;0.500A;0.510A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:08:40.672
40.00V;5.24V;0.500A;0.505A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:08:45.672
40.00V;5.20V;0.500A;0.510A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:08:50.672
40.00V;5.22V;0.500A;0.514A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:08:55.672
40.00V;5.30V;0.500A;0.505A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:09:00.672
40.00V;5.14V;0.500A;0.511A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:09:05.672
40.00V;5.22V;0.500A;0.515A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:09:10.671
40.00V;5.28V;0.500A;0.509A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:09:15.671
40.00V;5.18V;0.500A;0.509A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:09:20.671
40.00V;5.26V;0.500A;0.511A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:09:25.671
40.00V;5.17V;0.500A;0.509A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:09:30.671
40.00V;5.17V;0.500A;0.507A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:09:35.671
40.00V;5.13V;0.500A;0.512A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:09:40.671
40.00V;5.11V;0.500A;0.511A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:09:45.671
40.00V;5.19V;0.500A;0.510A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:09:50.671
40.00V;5.16V;0.500A;0.510A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:09:55.671
40.00V;5.15V;0.500A;0.507A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:10:00.671
40.00V;5.09V;0.500A;0.511A;320.00W;2.60W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:10:05.671
40.00V;5.07V;0.500A;0.509A;320.00W;2.58W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:10:10.671
40.00V;5.18V;0.500A;0.508A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:10:15.671
40.00V;5.17V;0.500A;0.510A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:10:20.671
40.00V;5.13V;0.500A;0.512A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:10:25.671
40.00V;5.27V;0.500A;0.517A;320.00W;2.72W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:10:30.671
40.00V;5.21V;0.500A;0.511A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:10:35.671
40.00V;5.12V;0.500A;0.511A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:10:40.671
40.00V;5.15V;0.500A;0.511A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:10:45.671
40.00V;5.18V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:10:50.671
40.00V;5.38V;0.500A;0.511A;320.00W;2.75W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:10:55.671
40.00V;5.20V;0.500A;0.509A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:11:00.671
40.00V;5.15V;0.500A;0.507A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:11:05.671
40.00V;5.16V;0.500A;0.514A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:11:10.671
40.00V;5.14V;0.500A;0.510A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:11:15.670
40.00V;5.20V;0.500A;0.511A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:11:20.670
40.00V;5.25V;0.500A;0.508A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:11:25.670
40.00V;5.18V;0.500A;0.510A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:11:30.670
40.00V;5.19V;0.500A;0.511A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:11:35.670
40.00V;5.26V;0.500A;0.509A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:11:40.670
40.00V;5.16V;0.500A;0.509A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:11:45.670
40.00V;5.13V;0.500A;0.515A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:11:50.670
40.00V;5.19V;0.500A;0.509A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:11:55.670
40.00V;5.15V;0.500A;0.512A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:12:00.670
40.00V;5.23V;0.500A;0.511A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:12:05.670
40.00V;5.23V;0.500A;0.512A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:12:10.670
40.00V;5.27V;0.500A;0.513A;320.00W;2.70W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:12:15.670
40.00V;5.22V;0.500A;0.517A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:12:20.670
40.00V;5.20V;0.500A;0.503A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:12:25.670
40.00V;5.18V;0.500A;0.505A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:12:30.670
40.00V;5.20V;0.500A;0.512A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:12:35.670
40.00V;5.18V;0.500A;0.510A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:12:40.670
40.00V;5.16V;0.500A;0.509A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:12:45.670
40.00V;5.13V;0.500A;0.507A;320.00W;2.60W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:12:50.670
40.00V;5.16V;0.500A;0.509A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:12:55.669
40.00V;5.16V;0.500A;0.509A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:13:00.670
40.00V;5.20V;0.500A;0.509A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:13:05.670
40.00V;5.19V;0.500A;0.507A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:13:10.670
40.00V;5.20V;0.500A;0.511A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:13:15.670
40.00V;5.15V;0.500A;0.508A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:13:20.669
40.00V;5.21V;0.500A;0.510A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:13:25.669
40.00V;5.26V;0.500A;0.512A;320.00W;2.70W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:13:30.669
40.00V;5.29V;0.500A;0.511A;320.00W;2.70W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:13:35.669
40.00V;5.18V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:13:40.669
40.00V;5.24V;0.500A;0.509A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:13:45.669
40.00V;5.20V;0.500A;0.510A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:13:50.669
40.00V;5.14V;0.500A;0.510A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:13:55.669
40.00V;5.28V;0.500A;0.506A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:14:00.669
40.00V;5.19V;0.500A;0.505A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:14:05.669
40.00V;5.18V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:14:10.669
40.00V;5.28V;0.500A;0.505A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:14:15.669
40.00V;5.20V;0.500A;0.509A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:14:20.669
40.00V;5.25V;0.500A;0.511A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:14:25.669
40.00V;5.16V;0.500A;0.510A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:14:30.669
40.00V;5.15V;0.500A;0.507A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:14:35.669
40.00V;5.22V;0.500A;0.512A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:14:40.669
40.00V;5.15V;0.500A;0.512A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:14:45.669
40.00V;5.20V;0.500A;0.509A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:14:50.669
40.00V;5.23V;0.500A;0.512A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:14:55.669
40.00V;5.26V;0.500A;0.511A;320.00W;2.69W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:15:00.669
40.00V;5.31V;0.500A;0.509A;320.00W;2.70W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:15:05.669
40.00V;5.15V;0.500A;0.511A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:15:10.669
40.00V;5.23V;0.500A;0.512A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:15:15.668
40.00V;5.14V;0.500A;0.508A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:15:20.668
40.00V;5.24V;0.500A;0.511A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:15:25.668
40.00V;5.14V;0.500A;0.511A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:15:30.668
40.00V;5.16V;0.500A;0.511A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:15:35.668
40.00V;5.20V;0.500A;0.510A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:15:40.668
40.00V;5.18V;0.500A;0.510A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:15:45.668
40.00V;5.16V;0.500A;0.511A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:15:50.668
40.00V;5.18V;0.500A;0.509A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:15:55.668
40.00V;5.15V;0.500A;0.511A;320.00W;2.63W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:16:00.668
40.00V;5.14V;0.500A;0.508A;320.00W;2.61W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:16:05.668
40.00V;5.18V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:16:10.668
40.00V;5.22V;0.500A;0.512A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:16:15.668
40.00V;5.18V;0.500A;0.512A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:16:20.668
40.00V;5.25V;0.500A;0.510A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:16:25.668
40.00V;5.21V;0.500A;0.509A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:16:30.668
40.00V;5.19V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:16:35.668
40.00V;5.28V;0.500A;0.514A;320.00W;2.71W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:16:40.668
40.00V;5.18V;0.500A;0.511A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:16:45.668
40.00V;5.23V;0.500A;0.511A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:16:50.668
40.00V;5.19V;0.500A;0.511A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:16:55.668
40.00V;5.13V;0.500A;0.511A;320.00W;2.62W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:17:00.668
40.00V;5.27V;0.500A;0.515A;320.00W;2.72W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:17:05.668
40.00V;5.25V;0.500A;0.507A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:17:10.668
40.00V;5.11V;0.500A;0.517A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:17:15.668
40.00V;5.26V;0.500A;0.509A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:17:20.668
40.00V;5.33V;0.500A;0.511A;320.00W;2.72W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:17:25.668
40.00V;5.20V;0.500A;0.507A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:17:30.667
40.00V;5.17V;0.500A;0.511A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:17:35.667
40.00V;5.20V;0.500A;0.510A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:17:40.667
40.00V;5.24V;0.500A;0.511A;320.00W;2.68W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:17:45.667
40.00V;5.19V;0.500A;0.509A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:17:50.667
40.00V;5.20V;0.500A;0.509A;320.00W;2.65W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:17:55.667
40.00V;5.24V;0.500A;0.509A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:18:00.667
40.00V;5.17V;0.500A;0.511A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:18:05.667
40.00V;5.16V;0.500A;0.511A;320.00W;2.64W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:18:10.667
40.00V;5.22V;0.500A;0.510A;320.00W;2.66W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:18:15.667
40.00V;5.19V;0.500A;0.513A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:18:20.667
40.00V;5.24V;0.500A;0.511A;320.00W;2.67W;N/A;N/A;N/A;On;CC;None;13.05.2024 21:18:25.667
