U set;U ctul;I set;I ctul;P set;P ctul;R set;R ctul;R mode;Output/Input;Deice mode;Error;Time
40;6.92;1;1.003;320.00W;6.95W;N/;N/;N/;On;CC;None;25-04-24 23:28
40;7.12;1;0.998;320.00W;7.10W;N/;N/;N/;On;CC;None;25-04-24 23:28
40;6.94;1;0.997;320.00W;6.92W;N/;N/;N/;On;CC;None;25-04-24 23:28
40;7.05;1;1.004;320.00W;7.07W;N/;N/;N/;On;CC;None;25-04-24 23:29
40;7.03;1;0.995;320.00W;6.99W;N/;N/;N/;On;CC;None;25-04-24 23:29
40;6.94;1;0.998;320.00W;6.93W;N/;N/;N/;On;CC;None;25-04-24 23:29
40;7.14;1;0.998;320.00W;7.12W;N/;N/;N/;On;CC;None;25-04-24 23:29
40;6.86;1;0.998;320.00W;6.85W;N/;N/;N/;On;CC;None;25-04-24 23:29
40;6.81;1;1.003;320.00W;6.83W;N/;N/;N/;On;CC;None;25-04-24 23:29
40;7.1;1;1;320.00W;7.10W;N/;N/;N/;On;CC;None;25-04-24 23:29
40;7.15;1;0.998;320.00W;7.14W;N/;N/;N/;On;CC;None;25-04-24 23:29
40;7.1;1;1;320.00W;7.10W;N/;N/;N/;On;CC;None;25-04-24 23:29
40;7.2;1;0.998;320.00W;7.19W;N/;N/;N/;On;CC;None;25-04-24 23:29
40;7.04;1;0.995;320.00W;7.00W;N/;N/;N/;On;CC;None;25-04-24 23:29
40;7.08;1;0.998;320.00W;7.07W;N/;N/;N/;On;CC;None;25-04-24 23:29
40;6.94;1;1;320.00W;6.93W;N/;N/;N/;On;CC;None;25-04-24 23:30
40;6.98;1;0.995;320.00W;6.95W;N/;N/;N/;On;CC;None;25-04-24 23:30
40;7.25;1;1;320.00W;7.25W;N/;N/;N/;On;CC;None;25-04-24 23:30
40;7.01;1;0.998;320.00W;7.00W;N/;N/;N/;On;CC;None;25-04-24 23:30
40;6.95;1;1;320.00W;6.95W;N/;N/;N/;On;CC;None;25-04-24 23:30
40;6.9;1;0.998;320.00W;6.89W;N/;N/;N/;On;CC;None;25-04-24 23:30
40;6.92;1;0.998;320.00W;6.91W;N/;N/;N/;On;CC;None;25-04-24 23:30
40;6.91;1;0.998;320.00W;6.89W;N/;N/;N/;On;CC;None;25-04-24 23:30
40;7.08;1;0.997;320.00W;7.06W;N/;N/;N/;On;CC;None;25-04-24 23:30
40;6.95;1;0.998;320.00W;6.95W;N/;N/;N/;On;CC;None;25-04-24 23:30
40;7;1;1;320.00W;7.00W;N/;N/;N/;On;CC;None;25-04-24 23:30
40;6.78;1;1.003;320.00W;6.79W;N/;N/;N/;On;CC;None;25-04-24 23:30
40;7.01;1;1;320.00W;7.01W;N/;N/;N/;On;CC;None;25-04-24 23:31
40;7.03;1;0.998;320.00W;7.03W;N/;N/;N/;On;CC;None;25-04-24 23:31
40;6.94;1;0.994;320.00W;6.90W;N/;N/;N/;On;CC;None;25-04-24 23:31
40;7;1;1;320.00W;6.99W;N/;N/;N/;On;CC;None;25-04-24 23:31
40;7.32;1;0.998;320.00W;7.31W;N/;N/;N/;On;CC;None;25-04-24 23:31
40;7.16;1;0.998;320.00W;7.15W;N/;N/;N/;On;CC;None;25-04-24 23:31
40;7.1;1;0.997;320.00W;7.08W;N/;N/;N/;On;CC;None;25-04-24 23:31
40;7.08;1;0.995;320.00W;7.04W;N/;N/;N/;On;CC;None;25-04-24 23:31
40;6.8;1;0.999;320.00W;6.80W;N/;N/;N/;On;CC;None;25-04-24 23:31
40;6.99;1;0.999;320.00W;6.98W;N/;N/;N/;On;CC;None;25-04-24 23:31
40;6.95;1;0.998;320.00W;6.94W;N/;N/;N/;On;CC;None;25-04-24 23:31
40;6.89;1;0.999;320.00W;6.88W;N/;N/;N/;On;CC;None;25-04-24 23:31
40;6.95;1;0.999;320.00W;6.94W;N/;N/;N/;On;CC;None;25-04-24 23:32
40;7.04;1;0.998;320.00W;7.03W;N/;N/;N/;On;CC;None;25-04-24 23:32
40;7.07;1;1;320.00W;7.07W;N/;N/;N/;On;CC;None;25-04-24 23:32
40;6.91;1;0.998;320.00W;6.90W;N/;N/;N/;On;CC;None;25-04-24 23:32
40;6.95;1;0.998;320.00W;6.93W;N/;N/;N/;On;CC;None;25-04-24 23:32
40;7.08;1;1.001;320.00W;7.09W;N/;N/;N/;On;CC;None;25-04-24 23:32
40;7.16;1;1;320.00W;6.87W;N/;N/;N/;On;CC;None;25-04-24 23:32
40;7.16;1;0.998;320.00W;7.15W;N/;N/;N/;On;CC;None;25-04-24 23:32
40;7.32;1;0.998;320.00W;7.31W;N/;N/;N/;On;CC;None;25-04-24 23:32
40;7.23;1;1;320.00W;7.23W;N/;N/;N/;On;CC;None;25-04-24 23:32
40;7.15;1;0.995;320.00W;7.11W;N/;N/;N/;On;CC;None;25-04-24 23:32
40;7.16;1;0.998;320.00W;7.15W;N/;N/;N/;On;CC;None;25-04-24 23:32
40;6.9;1;1;320.00W;6.90W;N/;N/;N/;On;CC;None;25-04-24 23:33
40;7.1;1;1.001;320.00W;7.10W;N/;N/;N/;On;CC;None;25-04-24 23:33
40;6.94;1;1;320.00W;6.95W;N/;N/;N/;On;CC;None;25-04-24 23:33
40;8.3;1.5;1.495;320.00W;12.41W;N/;N/;N/;On;CC;None;25-04-24 23:33
40;8.4;1.5;1.495;320.00W;12.56W;N/;N/;N/;On;CC;None;25-04-24 23:33
40;8.49;1.5;1.495;320.00W;12.70W;N/;N/;N/;On;CC;None;25-04-24 23:33
40;8.96;1.5;1.494;320.00W;13.38W;N/;N/;N/;On;CC;None;25-04-24 23:33
40;8.29;1.5;1.496;320.00W;12.40W;N/;N/;N/;On;CC;None;25-04-24 23:33
40;8.67;1.5;1.492;320.00W;12.93W;N/;N/;N/;On;CC;None;25-04-24 23:33
40;8.74;1.5;1.492;320.00W;13.03W;N/;N/;N/;On;CC;None;25-04-24 23:33
40;8.51;1.5;1.495;320.00W;12.73W;N/;N/;N/;On;CC;None;25-04-24 23:33
40;8.75;1.5;1.496;320.00W;13.09W;N/;N/;N/;On;CC;None;25-04-24 23:33
40;8.41;1.5;1.496;320.00W;12.57W;N/;N/;N/;On;CC;None;25-04-24 23:34
40;8.54;1.5;1.496;320.00W;12.77W;N/;N/;N/;On;CC;None;25-04-24 23:34
40;9.17;1.5;1.495;320.00W;13.70W;N/;N/;N/;On;CC;None;25-04-24 23:34
40;8.62;1.5;1.488;320.00W;12.83W;N/;N/;N/;On;CC;None;25-04-24 23:34
40;8.56;1.5;1.495;320.00W;12.79W;N/;N/;N/;On;CC;None;25-04-24 23:34
40;8.52;1.5;1.495;320.00W;12.74W;N/;N/;N/;On;CC;None;25-04-24 23:34
40;8.47;1.5;1.496;320.00W;12.68W;N/;N/;N/;On;CC;None;25-04-24 23:34
40;8.87;1.5;1.494;320.00W;13.25W;N/;N/;N/;On;CC;None;25-04-24 23:34
40;8.48;1.5;1.495;320.00W;12.68W;N/;N/;N/;On;CC;None;25-04-24 23:34
40;8.79;1.5;1.499;320.00W;13.18W;N/;N/;N/;On;CC;None;25-04-24 23:34
40;8.35;1.5;1.496;320.00W;12.49W;N/;N/;N/;On;CC;None;25-04-24 23:34
40;8.61;1.5;1.495;320.00W;12.87W;N/;N/;N/;On;CC;None;25-04-24 23:34
40;8.51;1.5;1.495;320.00W;12.71W;N/;N/;N/;On;CC;None;25-04-24 23:35
40;8.69;1.5;1.495;320.00W;12.99W;N/;N/;N/;On;CC;None;25-04-24 23:35
40;8.66;1.5;1.497;320.00W;12.96W;N/;N/;N/;On;CC;None;25-04-24 23:35
40;8.87;1.5;1.495;320.00W;13.26W;N/;N/;N/;On;CC;None;25-04-24 23:35
40;8.47;1.5;1.49;320.00W;12.62W;N/;N/;N/;On;CC;None;25-04-24 23:35
40;8.64;1.5;1.495;320.00W;12.92W;N/;N/;N/;On;CC;None;25-04-24 23:35
40;8.7;1.5;1.493;320.00W;12.98W;N/;N/;N/;On;CC;None;25-04-24 23:35
40;8.55;1.5;1.495;320.00W;12.78W;N/;N/;N/;On;CC;None;25-04-24 23:35
40;8.89;1.5;1.493;320.00W;13.28W;N/;N/;N/;On;CC;None;25-04-24 23:35
40;8.78;1.5;1.495;320.00W;13.13W;N/;N/;N/;On;CC;None;25-04-24 23:35
40;8.93;1.5;1.497;320.00W;13.37W;N/;N/;N/;On;CC;None;25-04-24 23:35
40;8.81;1.5;1.495;320.00W;13.17W;N/;N/;N/;On;CC;None;25-04-24 23:35
40;8.46;1.5;1.495;320.00W;12.63W;N/;N/;N/;On;CC;None;25-04-24 23:36
40;8.79;1.5;1.495;320.00W;13.14W;N/;N/;N/;On;CC;None;25-04-24 23:36
40;9.11;1.5;1.496;320.00W;13.62W;N/;N/;N/;On;CC;None;25-04-24 23:36
40;8.7;1.5;1.495;320.00W;13.00W;N/;N/;N/;On;CC;None;25-04-24 23:36
40;8.67;1.5;1.495;320.00W;12.96W;N/;N/;N/;On;CC;None;25-04-24 23:36
40;8.58;1.5;1.495;320.00W;12.82W;N/;N/;N/;On;CC;None;25-04-24 23:36
40;8.77;1.5;1.495;320.00W;13.11W;N/;N/;N/;On;CC;None;25-04-24 23:36
40;9;1.5;1.495;320.00W;13.46W;N/;N/;N/;On;CC;None;25-04-24 23:36
40;8.93;1.5;1.495;320.00W;13.35W;N/;N/;N/;On;CC;None;25-04-24 23:36
40;8.75;1.5;1.496;320.00W;13.09W;N/;N/;N/;On;CC;None;25-04-24 23:36
40;8.99;1.5;1.493;320.00W;13.42W;N/;N/;N/;On;CC;None;25-04-24 23:36
40;8.51;1.5;1.491;320.00W;12.69W;N/;N/;N/;On;CC;None;25-04-24 23:36
40;8.67;1.5;1.49;320.00W;12.92W;N/;N/;N/;On;CC;None;25-04-24 23:37
40;8.58;1.5;1.495;320.00W;12.82W;N/;N/;N/;On;CC;None;25-04-24 23:37
40;8.73;1.5;1.495;320.00W;13.05W;N/;N/;N/;On;CC;None;25-04-24 23:37
40;8.37;1.5;1.495;320.00W;12.51W;N/;N/;N/;On;CC;None;25-04-24 23:37
40;8.61;1.5;1.495;320.00W;12.87W;N/;N/;N/;On;CC;None;25-04-24 23:37
40;8.87;1.5;1.495;320.00W;13.26W;N/;N/;N/;On;CC;None;25-04-24 23:37
40;8.66;1.5;1.495;320.00W;12.94W;N/;N/;N/;On;CC;None;25-04-24 23:37
40;8.65;1.5;1.491;320.00W;12.90W;N/;N/;N/;On;CC;None;25-04-24 23:37
40;8.62;1.5;1.495;320.00W;12.90W;N/;N/;N/;On;CC;None;25-04-24 23:37
40;8.67;1.5;1.495;320.00W;12.96W;N/;N/;N/;On;CC;None;25-04-24 23:37
40;8.77;1.5;1.495;320.00W;13.12W;N/;N/;N/;On;CC;None;25-04-24 23:37
40;8.78;1.5;1.493;320.00W;13.10W;N/;N/;N/;On;CC;None;25-04-24 23:37
40;8.7;1.5;1.497;320.00W;13.02W;N/;N/;N/;On;CC;None;25-04-24 23:38
40;8.55;1.5;1.493;320.00W;12.77W;N/;N/;N/;On;CC;None;25-04-24 23:38
40;8.46;1.5;1.496;320.00W;12.65W;N/;N/;N/;On;CC;None;25-04-24 23:38
40;8.53;1.5;1.494;320.00W;12.74W;N/;N/;N/;On;CC;None;25-04-24 23:38
40;8.58;1.5;1.496;320.00W;12.84W;N/;N/;N/;On;CC;None;25-04-24 23:38
40;8.72;1.5;1.496;320.00W;13.04W;N/;N/;N/;On;CC;None;25-04-24 23:38
40;8.55;1.5;1.494;320.00W;12.77W;N/;N/;N/;On;CC;None;25-04-24 23:38
40;8.86;1.5;1.492;320.00W;13.22W;N/;N/;N/;On;CC;None;25-04-24 23:38
40;8.82;1.5;1.496;320.00W;13.03W;N/;N/;N/;On;CC;None;25-04-24 23:38
40;8.53;1.5;1.495;320.00W;12.75W;N/;N/;N/;On;CC;None;25-04-24 23:38
40;8.82;1.5;1.495;320.00W;13.18W;N/;N/;N/;On;CC;None;25-04-24 23:38
40;8.46;1.5;1.492;320.00W;12.62W;N/;N/;N/;On;CC;None;25-04-24 23:38
40;8.71;1.5;1.496;320.00W;13.03W;N/;N/;N/;On;CC;None;25-04-24 23:39
40;8.7;1.5;1.491;320.00W;12.97W;N/;N/;N/;On;CC;None;25-04-24 23:39
40;8.62;1.5;1.495;320.00W;12.88W;N/;N/;N/;On;CC;None;25-04-24 23:39
40;8.26;1.5;1.495;320.00W;12.36W;N/;N/;N/;On;CC;None;25-04-24 23:39
40;9;1.5;1.493;320.00W;13.43W;N/;N/;N/;On;CC;None;25-04-24 23:39
40;8.62;1.5;1.496;320.00W;12.90W;N/;N/;N/;On;CC;None;25-04-24 23:39
40;8.77;1.5;1.497;320.00W;13.13W;N/;N/;N/;On;CC;None;25-04-24 23:39
40;8.44;1.5;1.496;320.00W;12.63W;N/;N/;N/;On;CC;None;25-04-24 23:39
40;8.77;1.5;1.495;320.00W;13.11W;N/;N/;N/;On;CC;None;25-04-24 23:39
40;8.77;1.5;1.495;320.00W;13.11W;N/;N/;N/;On;CC;None;25-04-24 23:39
40;8.58;1.5;1.495;320.00W;12.82W;N/;N/;N/;On;CC;None;25-04-24 23:39
40;8.64;1.5;1.497;320.00W;12.93W;N/;N/;N/;On;CC;None;25-04-24 23:39
40;8.53;1.5;1.494;320.00W;12.74W;N/;N/;N/;On;CC;None;25-04-24 23:40
40;8.65;1.5;1.499;320.00W;12.97W;N/;N/;N/;On;CC;None;25-04-24 23:40
40;8.47;1.5;1.495;320.00W;12.66W;N/;N/;N/;On;CC;None;25-04-24 23:40
40;8.5;1.5;1.494;320.00W;12.70W;N/;N/;N/;On;CC;None;25-04-24 23:40
40;8.63;1.5;1.492;320.00W;12.87W;N/;N/;N/;On;CC;None;25-04-24 23:40
40;8.6;1.5;1.495;320.00W;12.85W;N/;N/;N/;On;CC;None;25-04-24 23:40
40;8.5;1.5;1.493;320.00W;12.69W;N/;N/;N/;On;CC;None;25-04-24 23:40
40;8.83;1.5;1.501;320.00W;13.26W;N/;N/;N/;On;CC;None;25-04-24 23:40
40;8.77;1.5;1.498;320.00W;13.14W;N/;N/;N/;On;CC;None;25-04-24 23:40
40;8.65;1.5;1.495;320.00W;12.92W;N/;N/;N/;On;CC;None;25-04-24 23:40
40;8.41;1.5;1.49;320.00W;12.53W;N/;N/;N/;On;CC;None;25-04-24 23:40
40;8.45;1.5;1.5;320.00W;12.67W;N/;N/;N/;On;CC;None;25-04-24 23:40
40;8.8;1.5;1.493;320.00W;13.14W;N/;N/;N/;On;CC;None;25-04-24 23:41
40;9;1.5;1.495;320.00W;13.46W;N/;N/;N/;On;CC;None;25-04-24 23:41
40;8.46;1.5;1.498;320.00W;12.68W;N/;N/;N/;On;CC;None;25-04-24 23:41
40;8.72;1.5;1.502;320.00W;13.10W;N/;N/;N/;On;CC;None;25-04-24 23:41
40;8.75;1.5;1.495;320.00W;13.09W;N/;N/;N/;On;CC;None;25-04-24 23:41
40;8.73;1.5;1.496;320.00W;13.06W;N/;N/;N/;On;CC;None;25-04-24 23:41
40;8.57;1.5;1.495;320.00W;12.81W;N/;N/;N/;On;CC;None;25-04-24 23:41
40;8.79;1.5;1.495;320.00W;13.15W;N/;N/;N/;On;CC;None;25-04-24 23:41
40;8.89;1.5;1.495;320.00W;13.29W;N/;N/;N/;On;CC;None;25-04-24 23:41
40;8.87;1.5;1.491;320.00W;13.22W;N/;N/;N/;On;CC;None;25-04-24 23:41
40;8.71;1.5;1.496;320.00W;13.03W;N/;N/;N/;On;CC;None;25-04-24 23:41
40;8.82;1.5;1.495;320.00W;13.18W;N/;N/;N/;On;CC;None;25-04-24 23:41
40;8.88;1.5;1.495;320.00W;13.28W;N/;N/;N/;On;CC;None;25-04-24 23:42
40;8.76;1.5;1.492;320.00W;13.07W;N/;N/;N/;On;CC;None;25-04-24 23:42
40;8.73;1.5;1.495;320.00W;13.06W;N/;N/;N/;On;CC;None;25-04-24 23:42
40;8.66;1.5;1.49;320.00W;12.91W;N/;N/;N/;On;CC;None;25-04-24 23:42
40;8.46;1.5;1.495;320.00W;12.65W;N/;N/;N/;On;CC;None;25-04-24 23:42
40;8.81;1.5;1.496;320.00W;13.18W;N/;N/;N/;On;CC;None;25-04-24 23:42
40;8.87;1.5;1.499;320.00W;13.30W;N/;N/;N/;On;CC;None;25-04-24 23:42
40;9.13;1.5;1.492;320.00W;13.62W;N/;N/;N/;On;CC;None;25-04-24 23:42
40;8.7;1.5;1.497;320.00W;13.01W;N/;N/;N/;On;CC;None;25-04-24 23:42
40;8.47;1.5;1.49;320.00W;12.62W;N/;N/;N/;On;CC;None;25-04-24 23:42
40;9.13;1.5;1.495;320.00W;13.66W;N/;N/;N/;On;CC;None;25-04-24 23:42
40;8.94;1.5;1.495;320.00W;13.36W;N/;N/;N/;On;CC;None;25-04-24 23:42
40;8.78;1.5;1.495;320.00W;13.12W;N/;N/;N/;On;CC;None;25-04-24 23:43
40;8.67;1.5;1.492;320.00W;12.93W;N/;N/;N/;On;CC;None;25-04-24 23:43
40;8.88;1.5;1.496;320.00W;13.28W;N/;N/;N/;On;CC;None;25-04-24 23:43
40;8.59;1.5;1.492;320.00W;12.81W;N/;N/;N/;On;CC;None;25-04-24 23:43
40;8.8;1.5;1.496;320.00W;13.17W;N/;N/;N/;On;CC;None;25-04-24 23:43
40;8.65;1.5;1.495;320.00W;12.92W;N/;N/;N/;On;CC;None;25-04-24 23:43
40;8.76;1.5;1.496;320.00W;13.10W;N/;N/;N/;On;CC;None;25-04-24 23:43
40;8.56;1.5;1.495;320.00W;12.79W;N/;N/;N/;On;CC;None;25-04-24 23:43
40;8.91;1.5;1.489;320.00W;13.27W;N/;N/;N/;On;CC;None;25-04-24 23:43
40;8.51;1.5;1.495;320.00W;12.72W;N/;N/;N/;On;CC;None;25-04-24 23:43
40;8.68;1.5;1.495;320.00W;12.98W;N/;N/;N/;On;CC;None;25-04-24 23:43
40;8.59;1.5;1.495;320.00W;12.84W;N/;N/;N/;On;CC;None;25-04-24 23:43
40;8.62;1.5;1.496;320.00W;12.90W;N/;N/;N/;On;CC;None;25-04-24 23:44
40;8.64;1.5;1.492;320.00W;12.88W;N/;N/;N/;On;CC;None;25-04-24 23:44
40;8.72;1.5;1.495;320.00W;13.03W;N/;N/;N/;On;CC;None;25-04-24 23:44
40;8.62;1.5;1.495;320.00W;12.89W;N/;N/;N/;On;CC;None;25-04-24 23:44
40;8.55;1.5;1.495;320.00W;12.77W;N/;N/;N/;On;CC;None;25-04-24 23:44
40;8.39;1.5;1.496;320.00W;12.56W;N/;N/;N/;On;CC;None;25-04-24 23:44
40;8.66;1.5;1.495;320.00W;12.95W;N/;N/;N/;On;CC;None;25-04-24 23:44
40;9;1.5;1.498;320.00W;13.47W;N/;N/;N/;On;CC;None;25-04-24 23:44
40;8.61;1.5;1.496;320.00W;12.88W;N/;N/;N/;On;CC;None;25-04-24 23:44
40;8.56;1.5;1.492;320.00W;12.77W;N/;N/;N/;On;CC;None;25-04-24 23:44
40;8.88;1.5;1.495;320.00W;13.28W;N/;N/;N/;On;CC;None;25-04-24 23:44
40;8.72;1.5;1.495;320.00W;13.03W;N/;N/;N/;On;CC;None;25-04-24 23:44
40;8.81;1.5;1.498;320.00W;13.20W;N/;N/;N/;On;CC;None;25-04-24 23:45
40;8.73;1.5;1.492;320.00W;13.01W;N/;N/;N/;On;CC;None;25-04-24 23:45
40;8.66;1.5;1.495;320.00W;12.93W;N/;N/;N/;On;CC;None;25-04-24 23:45
40;8.99;1.5;1.495;320.00W;13.43W;N/;N/;N/;On;CC;None;25-04-24 23:45
40;8.81;1.5;1.495;320.00W;13.18W;N/;N/;N/;On;CC;None;25-04-24 23:45
40;8.55;1.5;1.492;320.00W;12.75W;N/;N/;N/;On;CC;None;25-04-24 23:45
40;8.74;1.5;1.495;320.00W;13.06W;N/;N/;N/;On;CC;None;25-04-24 23:45
40;9.1;1.5;1.495;320.00W;13.60W;N/;N/;N/;On;CC;None;25-04-24 23:45
40;8.89;1.5;1.495;320.00W;13.30W;N/;N/;N/;On;CC;None;25-04-24 23:45
40;8.77;1.5;1.495;320.00W;13.11W;N/;N/;N/;On;CC;None;25-04-24 23:45
40;8.84;1.5;1.495;320.00W;13.21W;N/;N/;N/;On;CC;None;25-04-24 23:45
40;8.47;1.5;1.495;320.00W;12.67W;N/;N/;N/;On;CC;None;25-04-24 23:45
40;8.69;1.5;1.495;320.00W;12.99W;N/;N/;N/;On;CC;None;25-04-24 23:46
40;8.52;1.5;1.495;320.00W;12.74W;N/;N/;N/;On;CC;None;25-04-24 23:46
40;8.64;1.5;1.495;320.00W;12.91W;N/;N/;N/;On;CC;None;25-04-24 23:46
40;8.6;1.5;1.496;320.00W;12.86W;N/;N/;N/;On;CC;None;25-04-24 23:46
40;9.02;1.5;1.492;320.00W;13.45W;N/;N/;N/;On;CC;None;25-04-24 23:46
40;8.4;1.5;1.495;320.00W;12.56W;N/;N/;N/;On;CC;None;25-04-24 23:46
40;8.73;1.5;1.49;320.00W;13.01W;N/;N/;N/;On;CC;None;25-04-24 23:46
40;8.58;1.5;1.49;320.00W;12.79W;N/;N/;N/;On;CC;None;25-04-24 23:46
40;8.77;1.5;1.491;320.00W;13.08W;N/;N/;N/;On;CC;None;25-04-24 23:46
40;8.74;1.5;1.496;320.00W;13.07W;N/;N/;N/;On;CC;None;25-04-24 23:46
40;8.52;1.5;1.494;320.00W;12.72W;N/;N/;N/;On;CC;None;25-04-24 23:46
40;8.55;1.5;1.495;320.00W;12.96W;N/;N/;N/;On;CC;None;25-04-24 23:46
40;9.12;1.5;1.495;320.00W;13.64W;N/;N/;N/;On;CC;None;25-04-24 23:47
40;8.79;1.5;1.495;320.00W;13.14W;N/;N/;N/;On;CC;None;25-04-24 23:47
40;8.9;1.5;1.492;320.00W;13.27W;N/;N/;N/;On;CC;None;25-04-24 23:47
40;8.68;1.5;1.496;320.00W;12.99W;N/;N/;N/;On;CC;None;25-04-24 23:47
40;8.75;1.5;1.495;320.00W;13.08W;N/;N/;N/;On;CC;None;25-04-24 23:47
40;8.76;1.5;1.491;320.00W;13.06W;N/;N/;N/;On;CC;None;25-04-24 23:47
40;8.73;1.5;1.488;320.00W;13.00W;N/;N/;N/;On;CC;None;25-04-24 23:47
40;8.67;1.5;1.495;320.00W;12.96W;N/;N/;N/;On;CC;None;25-04-24 23:47
40;8.72;1.5;1.496;320.00W;13.04W;N/;N/;N/;On;CC;None;25-04-24 23:47
40;8.8;1.5;1.495;320.00W;13.16W;N/;N/;N/;On;CC;None;25-04-24 23:47
40;8.55;1.5;1.495;320.00W;12.77W;N/;N/;N/;On;CC;None;25-04-24 23:47
40;8.67;1.5;1.495;320.00W;12.96W;N/;N/;N/;On;CC;None;25-04-24 23:47
40;8.76;1.5;1.491;320.00W;13.06W;N/;N/;N/;On;CC;None;25-04-24 23:48
40;8.67;1.5;1.496;320.00W;12.98W;N/;N/;N/;On;CC;None;25-04-24 23:48
40;8.58;1.5;1.491;320.00W;12.79W;N/;N/;N/;On;CC;None;25-04-24 23:48
40;8.63;1.5;1.495;320.00W;12.90W;N/;N/;N/;On;CC;None;25-04-24 23:48
40;8.64;1.5;1.496;320.00W;12.93W;N/;N/;N/;On;CC;None;25-04-24 23:48
40;8.53;1.5;1.498;320.00W;12.78W;N/;N/;N/;On;CC;None;25-04-24 23:48
40;8.81;1.5;1.496;320.00W;13.18W;N/;N/;N/;On;CC;None;25-04-24 23:48
40;8.52;1.5;1.494;320.00W;12.72W;N/;N/;N/;On;CC;None;25-04-24 23:48
40;8.78;1.5;1.49;320.00W;13.07W;N/;N/;N/;On;CC;None;25-04-24 23:48
40;8.51;1.5;1.495;320.00W;12.72W;N/;N/;N/;On;CC;None;25-04-24 23:48
40;8.82;1.5;1.496;320.00W;13.20W;N/;N/;N/;On;CC;None;25-04-24 23:48
40;8.58;1.5;1.492;320.00W;12.80W;N/;N/;N/;On;CC;None;25-04-24 23:48
40;8.56;1.5;1.493;320.00W;12.77W;N/;N/;N/;On;CC;None;25-04-24 23:49
40;8.8;1.5;1.493;320.00W;13.14W;N/;N/;N/;On;CC;None;25-04-24 23:49
40;8.94;1.5;1.492;320.00W;13.34W;N/;N/;N/;On;CC;None;25-04-24 23:49
40;8.65;1.5;1.495;320.00W;12.93W;N/;N/;N/;On;CC;None;25-04-24 23:49
40;8.7;1.5;1.496;320.00W;13.01W;N/;N/;N/;On;CC;None;25-04-24 23:49
40;8.76;1.5;1.496;320.00W;13.10W;N/;N/;N/;On;CC;None;25-04-24 23:49
40;8.95;1.5;1.498;320.00W;13.41W;N/;N/;N/;On;CC;None;25-04-24 23:49
40;8.69;1.5;1.495;320.00W;12.99W;N/;N/;N/;On;CC;None;25-04-24 23:49
40;8.46;1.5;1.495;320.00W;12.65W;N/;N/;N/;On;CC;None;25-04-24 23:49
40;8.68;1.5;1.495;320.00W;12.98W;N/;N/;N/;On;CC;None;25-04-24 23:49
40;8.61;1.5;1.497;320.00W;12.88W;N/;N/;N/;On;CC;None;25-04-24 23:49
40;8.46;1.5;1.496;320.00W;12.66W;N/;N/;N/;On;CC;None;25-04-24 23:49
40;8.62;1.5;1.496;320.00W;12.90W;N/;N/;N/;On;CC;None;25-04-24 23:50
40;8.39;1.5;1.496;320.00W;12.56W;N/;N/;N/;On;CC;None;25-04-24 23:50
40;8.91;1.5;1.495;320.00W;13.32W;N/;N/;N/;On;CC;None;25-04-24 23:50
40;8.38;1.5;1.495;320.00W;12.53W;N/;N/;N/;On;CC;None;25-04-24 23:50
40;8.6;1.5;1.486;320.00W;12.79W;N/;N/;N/;On;CC;None;25-04-24 23:50
40;8.95;1.5;1.488;320.00W;13.32W;N/;N/;N/;On;CC;None;25-04-24 23:50
40;8.84;1.5;1.497;320.00W;13.24W;N/;N/;N/;On;CC;None;25-04-24 23:50
40;8.78;1.5;1.495;320.00W;13.12W;N/;N/;N/;On;CC;None;25-04-24 23:50
40;8.67;1.5;1.495;320.00W;12.95W;N/;N/;N/;On;CC;None;25-04-24 23:50
40;8.88;1.5;1.495;320.00W;13.28W;N/;N/;N/;On;CC;None;25-04-24 23:50
40;8.77;1.5;1.496;320.00W;13.13W;N/;N/;N/;On;CC;None;25-04-24 23:50
40;8.77;1.5;1.495;320.00W;13.11W;N/;N/;N/;On;CC;None;25-04-24 23:50
40;8.5;1.5;1.495;320.00W;12.70W;N/;N/;N/;On;CC;None;25-04-24 23:51
40;8.77;1.5;1.495;320.00W;13.11W;N/;N/;N/;On;CC;None;25-04-24 23:51
40;8.56;1.5;1.495;320.00W;12.80W;N/;N/;N/;On;CC;None;25-04-24 23:51
40;8.73;1.5;1.495;320.00W;13.04W;N/;N/;N/;On;CC;None;25-04-24 23:51
40;8.81;1.5;1.495;320.00W;13.17W;N/;N/;N/;On;CC;None;25-04-24 23:51
40;9.23;1.5;1.495;320.00W;13.81W;N/;N/;N/;On;CC;None;25-04-24 23:51
40;8.73;1.5;1.495;320.00W;13.05W;N/;N/;N/;On;CC;None;25-04-24 23:51
40;8.68;1.5;1.49;320.00W;12.93W;N/;N/;N/;On;CC;None;25-04-24 23:51
40;8.7;1.5;1.495;320.00W;13.01W;N/;N/;N/;On;CC;None;25-04-24 23:51
40;8.76;1.5;1.499;320.00W;13.13W;N/;N/;N/;On;CC;None;25-04-24 23:51
40;8.69;1.5;1.494;320.00W;12.98W;N/;N/;N/;On;CC;None;25-04-24 23:51
40;8.63;1.5;1.494;320.00W;12.89W;N/;N/;N/;On;CC;None;25-04-24 23:51
40;8.58;1.5;1.495;320.00W;12.82W;N/;N/;N/;On;CC;None;25-04-24 23:52
40;8.48;1.5;1.495;320.00W;12.68W;N/;N/;N/;On;CC;None;25-04-24 23:52
