Time,Temperature (C),Pressure (kPa)
2024-05-10 10:51:59.838,19.7,102.5
2024-05-10 10:52:09.900,19.6,102.5
2024-05-10 10:52:19.710,19.7,102.5
2024-05-10 10:52:29.376,19.6,102.5
2024-05-10 10:52:39.353,19.7,102.5
2024-05-10 10:52:49.073,19.7,102.5
2024-05-10 10:52:58.754,19.6,102.5
2024-05-10 10:53:08.233,19.7,102.5
2024-05-10 10:53:17.929,19.8,102.5
2024-05-10 10:53:27.510,19.8,102.5
2024-05-10 10:53:37.113,19.6,102.5
2024-05-10 10:53:46.625,19.7,102.5
2024-05-10 10:53:56.409,19.8,102.5
2024-05-10 10:54:06.164,19.7,102.5
2024-05-10 10:54:15.985,19.6,102.5
2024-05-10 10:54:25.643,19.7,102.5
2024-05-10 10:54:35.496,19.6,102.5
2024-05-10 10:54:45.183,19.8,102.5
2024-05-10 10:54:54.916,19.8,102.5
2024-05-10 10:55:04.567,19.7,102.5
2024-05-10 10:55:14.365,19.6,102.5
2024-05-10 10:55:24.125,19.7,102.5
2024-05-10 10:55:33.725,19.7,102.5
2024-05-10 10:55:43.605,19.7,102.5
2024-05-10 10:55:53.311,19.6,102.5
2024-05-10 10:56:03.443,19.6,102.5
2024-05-10 10:56:13.279,19.6,102.5
2024-05-10 10:56:23.101,19.6,102.5
2024-05-10 10:56:33.067,19.7,102.5
2024-05-10 10:56:42.645,19.7,102.5
2024-05-10 10:56:52.536,19.6,102.5
2024-05-10 10:57:02.337,19.6,102.5
2024-05-10 10:57:12.145,19.7,102.5
2024-05-10 10:57:21.946,19.6,102.5
2024-05-10 10:57:31.439,19.6,102.5
2024-05-10 10:57:41.036,19.6,102.5
2024-05-10 10:57:50.603,19.7,102.5
2024-05-10 10:58:00.492,19.6,102.5
2024-05-10 10:58:10.182,19.6,102.5
2024-05-10 10:58:19.488,19.6,102.5
2024-05-10 10:58:29.286,19.7,102.5
2024-05-10 10:58:38.934,19.6,102.5
2024-05-10 10:58:48.550,19.5,102.5
2024-05-10 10:58:58.493,19.4,102.5
2024-05-10 10:59:08.077,19.6,102.5
2024-05-10 10:59:17.945,19.7,102.5
2024-05-10 10:59:27.791,19.7,102.5
2024-05-10 10:59:37.658,19.7,102.5
2024-05-10 10:59:47.344,19.5,102.5
2024-05-10 10:59:57.158,19.7,102.5
2024-05-10 11:00:06.773,19.7,102.5
2024-05-10 11:00:16.466,19.7,102.5
2024-05-10 11:00:26.233,19.6,102.5
2024-05-10 11:00:35.856,19.6,102.5
2024-05-10 11:00:45.738,19.6,102.5
2024-05-10 11:00:55.491,19.5,102.5
2024-05-10 11:01:05.239,19.5,102.5
2024-05-10 11:01:14.884,19.6,102.5
2024-05-10 11:01:24.701,19.6,102.5
2024-05-10 11:01:34.581,19.6,102.5
2024-05-10 11:01:43.924,19.5,102.5
2024-05-10 11:01:53.864,19.6,102.5
2024-05-10 11:02:03.617,19.6,102.5
2024-05-10 11:02:13.236,19.7,102.5
2024-05-10 11:02:23.211,19.7,102.5
