U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;2.75V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:25:29.250
40.00V;2.77V;0.250A;0.263A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:25:34.238
40.00V;2.79V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:25:39.240
40.00V;2.81V;0.250A;0.263A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:25:44.241
40.00V;2.81V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:25:49.239
40.00V;2.81V;0.250A;0.264A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:25:54.241
40.00V;2.76V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:25:59.252
40.00V;2.78V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:26:04.266
40.00V;2.80V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:26:09.264
40.00V;2.78V;0.250A;0.265A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:26:14.253
40.00V;2.78V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:26:19.262
40.00V;2.79V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:26:24.263
40.00V;2.78V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:26:29.254
40.00V;2.79V;0.250A;0.264A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:26:34.258
40.00V;2.77V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:26:39.261
40.00V;2.76V;0.250A;0.267A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:26:44.264
40.00V;2.74V;0.250A;0.265A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:26:49.263
40.00V;2.75V;0.250A;0.265A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:26:54.253
40.00V;2.76V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:26:59.266
40.00V;2.79V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:27:04.256
40.00V;2.76V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:27:09.258
40.00V;2.80V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:27:14.263
40.00V;2.76V;0.250A;0.269A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:27:19.261
40.00V;2.77V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:27:24.266
40.00V;2.75V;0.250A;0.267A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:27:29.253
40.00V;2.78V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:27:34.260
40.00V;2.74V;0.250A;0.261A;320.00W;0.71W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:27:39.254
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:27:44.255
40.00V;2.74V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:27:49.261
40.00V;2.75V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:27:54.265
40.00V;2.75V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:27:59.255
40.00V;2.75V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:28:04.263
40.00V;2.77V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:28:09.254
40.00V;2.74V;0.250A;0.261A;320.00W;0.71W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:28:14.260
40.00V;2.77V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:28:19.265
40.00V;2.76V;0.250A;0.267A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:28:24.267
40.00V;2.79V;0.250A;0.264A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:28:29.255
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:28:34.264
40.00V;2.77V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:28:39.264
40.00V;2.78V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:28:44.255
40.00V;2.75V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:28:49.267
40.00V;2.74V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:28:54.265
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:28:59.253
40.00V;2.75V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:29:04.260
40.00V;2.75V;0.250A;0.263A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:29:09.255
40.00V;2.76V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:29:14.262
40.00V;2.73V;0.250A;0.265A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:29:19.267
40.00V;2.74V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:29:24.265
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:29:29.254
40.00V;2.79V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:29:34.256
40.00V;2.76V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:29:39.258
40.00V;2.77V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:29:44.254
40.00V;2.76V;0.250A;0.271A;320.00W;0.75W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:29:49.255
40.00V;2.78V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:29:54.266
40.00V;2.75V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:29:59.255
40.00V;2.78V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:30:04.268
40.00V;2.75V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:30:09.260
40.00V;2.76V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:30:14.256
40.00V;2.75V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:30:19.267
40.00V;2.80V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:30:24.269
40.00V;2.77V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:30:29.255
40.00V;2.77V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:30:34.260
40.00V;2.73V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:30:39.265
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:30:44.262
40.00V;2.77V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:30:49.261
40.00V;2.77V;0.250A;0.265A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:30:54.260
40.00V;2.77V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:30:59.279
40.00V;2.75V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:31:04.282
40.00V;2.78V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:31:09.284
40.00V;2.79V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:31:14.285
40.00V;2.75V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:31:19.278
40.00V;2.75V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:31:24.275
40.00V;2.78V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:31:29.274
40.00V;2.75V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:31:34.282
40.00V;2.74V;0.250A;0.261A;320.00W;0.71W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:31:39.276
40.00V;2.80V;0.250A;0.259A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:31:44.280
40.00V;2.78V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:31:49.273
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:31:54.274
40.00V;2.77V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:31:59.281
40.00V;2.77V;0.250A;0.265A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:32:04.276
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:32:09.270
40.00V;2.77V;0.250A;0.265A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:32:14.280
40.00V;2.79V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:32:19.271
40.00V;2.78V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:32:24.274
40.00V;2.74V;0.250A;0.263A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:32:29.273
40.00V;2.78V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:32:34.272
40.00V;2.77V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:32:39.292
40.00V;2.79V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:32:44.290
40.00V;2.77V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:32:49.299
40.00V;2.74V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:32:54.299
40.00V;2.75V;0.250A;0.263A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:32:59.299
40.00V;2.76V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:33:04.294
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:33:09.290
40.00V;2.77V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:33:14.287
40.00V;2.82V;0.250A;0.265A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:33:19.296
40.00V;2.73V;0.250A;0.261A;320.00W;0.71W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:33:24.289
40.00V;2.81V;0.250A;0.265A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:33:29.291
40.00V;2.77V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:33:34.293
40.00V;2.77V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:33:39.289
40.00V;2.77V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:33:44.295
40.00V;2.75V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:33:49.296
40.00V;2.77V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:33:54.294
40.00V;2.74V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:33:59.291
40.00V;2.76V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:34:04.302
40.00V;2.75V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:34:09.289
40.00V;2.74V;0.250A;0.259A;320.00W;0.71W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:34:14.297
40.00V;2.76V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:34:19.289
40.00V;2.76V;0.250A;0.269A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:34:24.300
40.00V;2.78V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:34:29.297
40.00V;2.79V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:34:34.297
40.00V;2.77V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:34:39.297
40.00V;2.77V;0.250A;0.260A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:34:44.297
40.00V;2.77V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:34:49.296
40.00V;2.74V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:34:54.300
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:34:59.289
40.00V;2.81V;0.250A;0.264A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:35:04.291
40.00V;2.74V;0.250A;0.261A;320.00W;0.71W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:35:09.293
40.00V;2.76V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:35:14.297
40.00V;2.79V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:35:19.288
40.00V;2.81V;0.250A;0.263A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:35:24.288
40.00V;2.77V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:35:29.288
40.00V;2.75V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:35:34.288
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:35:39.289
40.00V;2.76V;0.250A;0.267A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:35:44.293
40.00V;2.76V;0.250A;0.267A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:35:49.288
40.00V;2.79V;0.250A;0.259A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:35:54.290
40.00V;2.78V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:35:59.290
40.00V;2.77V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:36:04.294
40.00V;2.75V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:36:09.294
40.00V;2.77V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:36:14.290
40.00V;2.76V;0.250A;0.267A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:36:19.297
40.00V;2.78V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:36:24.296
40.00V;2.76V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:36:29.298
40.00V;2.78V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:36:34.293
40.00V;2.75V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:36:39.300
40.00V;2.75V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:36:44.298
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:36:49.296
40.00V;2.78V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:36:54.298
40.00V;2.77V;0.250A;0.269A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:36:59.297
40.00V;2.75V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:37:04.287
40.00V;2.75V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:37:09.289
40.00V;2.75V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:37:14.288
40.00V;2.76V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:37:19.294
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:37:24.299
40.00V;2.78V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:37:29.300
40.00V;2.78V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:37:34.296
40.00V;2.76V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:37:39.299
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:37:44.289
40.00V;2.75V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:37:49.291
40.00V;2.78V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:37:54.288
40.00V;2.75V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:37:59.290
40.00V;2.76V;0.250A;0.267A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:38:04.291
40.00V;2.81V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:38:09.290
40.00V;2.76V;0.250A;0.267A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:38:14.296
40.00V;2.80V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:38:19.290
40.00V;2.74V;0.250A;0.261A;320.00W;0.71W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:38:24.288
40.00V;2.75V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:38:29.288
40.00V;2.77V;0.250A;0.260A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:38:34.293
40.00V;2.77V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:38:39.290
40.00V;2.78V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:38:44.290
40.00V;2.75V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:38:49.298
40.00V;2.76V;0.250A;0.268A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:38:54.288
40.00V;2.75V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:38:59.295
40.00V;2.80V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:39:04.300
40.00V;2.75V;0.250A;0.265A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:39:09.295
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:39:14.296
40.00V;2.77V;0.250A;0.267A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:39:19.291
40.00V;2.76V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:39:24.291
40.00V;2.79V;0.250A;0.263A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:39:29.295
40.00V;2.74V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:39:34.296
40.00V;2.76V;0.250A;0.267A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:39:39.294
40.00V;2.76V;0.250A;0.267A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:39:44.299
40.00V;2.77V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:39:49.294
40.00V;2.76V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:39:54.294
40.00V;2.75V;0.250A;0.262A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:39:59.290
40.00V;2.73V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:40:04.296
40.00V;2.78V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:40:09.294
40.00V;2.79V;0.250A;0.265A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:40:14.303
40.00V;2.80V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:40:19.295
40.00V;2.78V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:40:24.289
40.00V;2.79V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:40:29.291
40.00V;2.74V;0.250A;0.267A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:40:34.291
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:40:39.294
40.00V;2.81V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:40:44.289
40.00V;2.77V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:40:49.297
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:40:54.295
40.00V;2.75V;0.250A;0.264A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:40:59.296
40.00V;2.76V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:41:04.297
40.00V;2.75V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:41:09.290
40.00V;2.75V;0.250A;0.261A;320.00W;0.71W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:41:14.301
40.00V;2.78V;0.250A;0.263A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:41:19.290
40.00V;2.78V;0.250A;0.259A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:41:24.296
40.00V;2.78V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:41:29.299
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:41:34.291
40.00V;2.80V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:41:39.298
40.00V;2.76V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:41:44.300
40.00V;2.79V;0.250A;0.262A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:41:49.298
40.00V;2.74V;0.250A;0.264A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:41:54.289
40.00V;2.76V;0.250A;0.265A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:41:59.297
40.00V;2.76V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:42:04.291
40.00V;2.76V;0.250A;0.268A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:42:09.291
40.00V;2.79V;0.250A;0.263A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:42:14.298
40.00V;2.75V;0.250A;0.261A;320.00W;0.71W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:42:19.291
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:42:24.292
40.00V;2.76V;0.250A;0.263A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:42:29.289
40.00V;2.75V;0.250A;0.261A;320.00W;0.72W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:42:34.301
40.00V;2.75V;0.250A;0.265A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:42:39.301
40.00V;2.77V;0.250A;0.266A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:42:44.296
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:42:49.300
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:42:54.289
40.00V;2.78V;0.250A;0.261A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:42:59.300
40.00V;2.77V;0.250A;0.265A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:43:04.301
40.00V;2.74V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:43:09.301
40.00V;2.75V;0.250A;0.267A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:43:14.302
40.00V;2.76V;0.250A;0.270A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:43:19.300
40.00V;2.78V;0.250A;0.265A;320.00W;0.74W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:43:24.292
40.00V;2.76V;0.250A;0.266A;320.00W;0.73W;N/A;N/A;N/A;On;CC;None;31.05.2024 21:43:29.296
