U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:54:05.007
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:54:10.016
40.00V;3.54V;0.500A;0.510A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:54:15.018
40.00V;3.59V;0.500A;0.511A;320.00W;1.84W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:54:20.020
40.00V;3.56V;0.500A;0.512A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:54:25.019
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:54:30.005
40.00V;3.58V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:54:35.022
40.00V;3.56V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:54:40.024
40.00V;3.56V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:54:45.034
40.00V;3.56V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:54:50.035
40.00V;3.54V;0.500A;0.512A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:54:55.024
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:55:00.035
40.00V;3.55V;0.500A;0.512A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:55:05.025
40.00V;3.56V;0.500A;0.512A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:55:10.023
40.00V;3.60V;0.500A;0.511A;320.00W;1.84W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:55:15.023
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:55:20.024
40.00V;3.54V;0.500A;0.510A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:55:25.022
40.00V;3.54V;0.500A;0.513A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:55:30.030
40.00V;3.57V;0.500A;0.515A;320.00W;1.84W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:55:35.033
40.00V;3.52V;0.500A;0.511A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:55:40.028
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:55:45.032
40.00V;3.53V;0.500A;0.509A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:55:50.027
40.00V;3.53V;0.500A;0.510A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:55:55.030
40.00V;3.53V;0.500A;0.509A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:56:00.035
40.00V;3.58V;0.500A;0.514A;320.00W;1.84W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:56:05.032
40.00V;3.55V;0.500A;0.512A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:56:10.023
40.00V;3.54V;0.500A;0.509A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:56:15.023
40.00V;3.53V;0.500A;0.510A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:56:20.024
40.00V;3.53V;0.500A;0.511A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:56:25.034
40.00V;3.53V;0.500A;0.511A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:56:30.034
40.00V;3.53V;0.500A;0.510A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:56:35.033
40.00V;3.59V;0.500A;0.511A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:56:40.033
40.00V;3.54V;0.500A;0.512A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:56:45.032
40.00V;3.56V;0.500A;0.512A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:56:50.023
40.00V;3.53V;0.500A;0.509A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:56:55.022
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:57:00.023
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:57:05.027
40.00V;3.52V;0.500A;0.512A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:57:10.024
40.00V;3.56V;0.500A;0.512A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:57:15.024
40.00V;3.51V;0.500A;0.511A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:57:20.026
40.00V;3.52V;0.500A;0.512A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:57:25.028
40.00V;3.55V;0.500A;0.514A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:57:30.024
40.00V;3.54V;0.500A;0.510A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:57:35.023
40.00V;3.53V;0.500A;0.506A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:57:40.028
40.00V;3.52V;0.500A;0.512A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:57:45.024
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:57:50.031
40.00V;3.55V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:57:55.032
40.00V;3.56V;0.500A;0.509A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:58:00.029
40.00V;3.52V;0.500A;0.511A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:58:05.032
40.00V;3.55V;0.500A;0.516A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:58:10.033
40.00V;3.55V;0.500A;0.516A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:58:15.024
40.00V;3.59V;0.500A;0.511A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:58:20.034
40.00V;3.57V;0.500A;0.510A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:58:25.036
40.00V;3.56V;0.500A;0.515A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:58:30.032
40.00V;3.54V;0.500A;0.510A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:58:35.029
40.00V;3.58V;0.500A;0.509A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:58:40.037
40.00V;3.56V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:58:45.034
40.00V;3.51V;0.500A;0.511A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:58:50.038
40.00V;3.51V;0.500A;0.512A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:58:55.024
40.00V;3.57V;0.500A;0.509A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:59:00.038
40.00V;3.52V;0.500A;0.512A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:59:05.024
40.00V;3.50V;0.500A;0.510A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:59:10.031
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:59:15.026
40.00V;3.51V;0.500A;0.511A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:59:20.026
40.00V;3.54V;0.500A;0.514A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:59:25.034
40.00V;3.53V;0.500A;0.511A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:59:30.037
40.00V;3.56V;0.500A;0.510A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:59:35.033
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:59:40.025
40.00V;3.49V;0.500A;0.511A;320.00W;1.78W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:59:45.028
40.00V;3.51V;0.500A;0.514A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:59:50.037
40.00V;3.52V;0.500A;0.509A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 22:59:55.036
40.00V;3.56V;0.500A;0.512A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:00:00.029
40.00V;3.56V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:00:05.054
40.00V;3.55V;0.500A;0.512A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:00:10.048
40.00V;3.54V;0.500A;0.510A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:00:15.040
40.00V;3.51V;0.500A;0.514A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:00:20.049
40.00V;3.59V;0.500A;0.510A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:00:25.040
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:00:30.040
40.00V;3.51V;0.500A;0.511A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:00:35.041
40.00V;3.51V;0.500A;0.511A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:00:40.049
40.00V;3.52V;0.500A;0.517A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:00:45.051
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:00:50.053
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:00:55.049
40.00V;3.56V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:01:00.052
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:01:05.050
40.00V;3.51V;0.500A;0.512A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:01:10.054
40.00V;3.58V;0.500A;0.515A;320.00W;1.84W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:01:15.048
40.00V;3.58V;0.500A;0.511A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:01:20.046
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:01:25.042
40.00V;3.58V;0.500A;0.511A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:01:30.046
40.00V;3.52V;0.500A;0.513A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:01:35.042
40.00V;3.53V;0.500A;0.514A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:01:40.047
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:01:45.048
40.00V;3.55V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:01:50.047
40.00V;3.54V;0.500A;0.510A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:01:55.044
40.00V;3.50V;0.500A;0.512A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:02:00.043
40.00V;3.56V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:02:05.052
40.00V;3.53V;0.500A;0.511A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:02:10.054
40.00V;3.55V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:02:15.055
40.00V;3.50V;0.500A;0.514A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:02:20.052
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:02:25.041
40.00V;3.54V;0.500A;0.509A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:02:30.054
40.00V;3.56V;0.500A;0.514A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:02:35.041
40.00V;3.55V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:02:40.043
40.00V;3.55V;0.500A;0.516A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:02:45.051
40.00V;3.53V;0.500A;0.512A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:02:50.047
40.00V;3.55V;0.500A;0.515A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:02:55.048
40.00V;3.57V;0.500A;0.510A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:03:00.048
40.00V;3.57V;0.500A;0.514A;320.00W;1.84W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:03:05.043
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:03:10.046
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:03:15.044
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:03:20.048
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:03:25.044
40.00V;3.56V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:03:30.050
40.00V;3.53V;0.500A;0.510A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:03:35.047
40.00V;3.53V;0.500A;0.514A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:03:40.051
40.00V;3.56V;0.500A;0.509A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:03:45.045
40.00V;3.51V;0.500A;0.513A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:03:50.042
40.00V;3.58V;0.500A;0.511A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:03:55.044
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:04:00.045
40.00V;3.55V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:04:05.052
40.00V;3.58V;0.500A;0.511A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:04:10.044
40.00V;3.56V;0.500A;0.510A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:04:15.048
40.00V;3.57V;0.500A;0.516A;320.00W;1.84W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:04:20.042
40.00V;3.51V;0.500A;0.509A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:04:25.045
40.00V;3.52V;0.500A;0.511A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:04:30.043
40.00V;3.54V;0.500A;0.510A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:04:35.051
40.00V;3.52V;0.500A;0.511A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:04:40.054
40.00V;3.58V;0.500A;0.509A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:04:45.052
40.00V;3.54V;0.500A;0.517A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:04:50.053
40.00V;3.56V;0.500A;0.509A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:04:55.056
40.00V;3.54V;0.500A;0.516A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:05:00.051
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:05:05.044
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:05:10.053
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:05:15.057
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:05:20.055
40.00V;3.51V;0.500A;0.514A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:05:25.057
40.00V;3.58V;0.500A;0.511A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:05:30.047
40.00V;3.49V;0.500A;0.511A;320.00W;1.78W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:05:35.049
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:05:40.043
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:05:45.053
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:05:50.056
40.00V;3.54V;0.500A;0.509A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:05:55.049
40.00V;3.56V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:06:00.045
40.00V;3.55V;0.500A;0.517A;320.00W;1.84W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:06:05.045
40.00V;3.54V;0.500A;0.512A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:06:10.050
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:06:15.052
40.00V;3.56V;0.500A;0.509A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:06:20.053
40.00V;3.55V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:06:25.048
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:06:30.050
40.00V;3.54V;0.500A;0.516A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:06:35.043
40.00V;3.53V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:06:40.050
40.00V;3.52V;0.500A;0.509A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:06:45.047
40.00V;3.52V;0.500A;0.512A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:06:50.051
40.00V;3.53V;0.500A;0.511A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:06:55.047
40.00V;3.50V;0.500A;0.509A;320.00W;1.78W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:07:00.055
40.00V;3.53V;0.500A;0.506A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:07:05.058
40.00V;3.53V;0.500A;0.509A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:07:10.054
40.00V;3.54V;0.500A;0.512A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:07:15.047
40.00V;3.54V;0.500A;0.510A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:07:20.051
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:07:25.058
40.00V;3.52V;0.500A;0.511A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:07:30.049
40.00V;3.54V;0.500A;0.509A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:07:35.044
40.00V;3.53V;0.500A;0.510A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:07:40.045
40.00V;3.52V;0.500A;0.512A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:07:45.046
40.00V;3.51V;0.500A;0.515A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:07:50.044
40.00V;3.47V;0.500A;0.513A;320.00W;1.78W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:07:55.044
40.00V;3.51V;0.500A;0.510A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:08:00.053
40.00V;3.53V;0.500A;0.510A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:08:05.054
40.00V;3.51V;0.500A;0.511A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:08:10.048
40.00V;3.54V;0.500A;0.510A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:08:15.044
40.00V;3.52V;0.500A;0.512A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:08:20.044
40.00V;3.50V;0.500A;0.509A;320.00W;1.78W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:08:25.059
40.00V;3.51V;0.500A;0.516A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:08:30.057
40.00V;3.51V;0.500A;0.511A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:08:35.055
40.00V;3.52V;0.500A;0.511A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:08:40.049
40.00V;3.51V;0.500A;0.511A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:08:45.052
40.00V;3.51V;0.500A;0.509A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:08:50.050
40.00V;3.52V;0.500A;0.512A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:08:55.057
40.00V;3.51V;0.500A;0.511A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:09:00.046
40.00V;3.49V;0.500A;0.515A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:09:05.056
40.00V;3.52V;0.500A;0.509A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:09:10.054
40.00V;3.56V;0.500A;0.510A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:09:15.053
40.00V;3.52V;0.500A;0.517A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:09:20.055
40.00V;3.50V;0.500A;0.510A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:09:25.048
40.00V;3.54V;0.500A;0.514A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:09:30.052
40.00V;3.56V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:09:35.054
40.00V;3.55V;0.500A;0.513A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:09:40.055
40.00V;3.54V;0.500A;0.512A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:09:45.049
40.00V;3.50V;0.500A;0.515A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:09:50.057
40.00V;3.55V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:09:55.054
40.00V;3.54V;0.500A;0.509A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:10:00.050
40.00V;3.50V;0.500A;0.509A;320.00W;1.78W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:10:05.055
40.00V;3.51V;0.500A;0.513A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:10:10.056
40.00V;3.54V;0.500A;0.509A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:10:15.056
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:10:20.050
40.00V;3.55V;0.500A;0.516A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:10:25.047
40.00V;3.54V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:10:30.046
40.00V;3.56V;0.500A;0.514A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:10:35.048
40.00V;3.58V;0.500A;0.511A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:10:40.059
40.00V;3.55V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:10:45.052
40.00V;3.56V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:10:50.051
40.00V;3.57V;0.500A;0.511A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:10:55.051
40.00V;3.54V;0.500A;0.509A;320.00W;1.80W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:11:00.054
40.00V;3.51V;0.500A;0.516A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:11:05.060
40.00V;3.54V;0.500A;0.514A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:11:10.059
40.00V;3.61V;0.500A;0.509A;320.00W;1.84W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:11:15.057
40.00V;3.55V;0.500A;0.516A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:11:20.060
40.00V;3.53V;0.500A;0.512A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:11:25.049
40.00V;3.58V;0.500A;0.509A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:11:30.057
40.00V;3.55V;0.500A;0.511A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:11:35.048
40.00V;3.56V;0.500A;0.513A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:11:40.057
40.00V;3.58V;0.500A;0.512A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:11:45.049
40.00V;3.58V;0.500A;0.510A;320.00W;1.82W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:11:50.059
40.00V;3.51V;0.500A;0.509A;320.00W;1.79W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:11:55.062
40.00V;3.58V;0.500A;0.511A;320.00W;1.83W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:12:00.046
40.00V;3.55V;0.500A;0.509A;320.00W;1.81W;N/A;N/A;N/A;On;CC;None;27.05.2024 23:12:05.046
