U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;4.57V;0.750A;0.760A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:05:39.095
40.00V;4.51V;0.750A;0.757A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:05:44.097
40.00V;4.61V;0.750A;0.755A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:05:49.101
40.00V;4.53V;0.750A;0.760A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:05:54.107
40.00V;4.67V;0.750A;0.759A;320.00W;3.54W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:05:59.136
40.00V;4.59V;0.750A;0.759A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:06:04.134
40.00V;4.53V;0.750A;0.755A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:06:09.130
40.00V;4.62V;0.750A;0.760A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:06:14.135
40.00V;4.58V;0.750A;0.760A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:06:19.133
40.00V;4.64V;0.750A;0.753A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:06:24.127
40.00V;4.55V;0.750A;0.755A;320.00W;3.43W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:06:29.135
40.00V;4.53V;0.750A;0.760A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:06:34.149
40.00V;4.51V;0.750A;0.760A;320.00W;3.43W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:06:39.154
40.00V;4.59V;0.750A;0.759A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:06:44.167
40.00V;4.52V;0.750A;0.760A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:06:49.172
40.00V;4.53V;0.750A;0.760A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:06:54.170
40.00V;4.55V;0.750A;0.757A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:06:59.168
40.00V;4.59V;0.750A;0.759A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:07:04.184
40.00V;4.56V;0.750A;0.757A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:07:09.203
40.00V;4.54V;0.750A;0.758A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:07:14.202
40.00V;4.59V;0.750A;0.759A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:07:19.208
40.00V;4.60V;0.750A;0.755A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:07:24.213
40.00V;4.66V;0.750A;0.760A;320.00W;3.54W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:07:29.202
40.00V;4.66V;0.750A;0.760A;320.00W;3.54W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:07:34.209
40.00V;4.63V;0.750A;0.757A;320.00W;3.51W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:07:39.213
40.00V;4.58V;0.750A;0.759A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:07:44.212
40.00V;4.60V;0.750A;0.755A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:07:49.215
40.00V;4.53V;0.750A;0.753A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:07:54.224
40.00V;4.56V;0.750A;0.760A;320.00W;3.46W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:07:59.225
40.00V;4.52V;0.750A;0.755A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:08:04.243
40.00V;4.63V;0.750A;0.755A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:08:09.259
40.00V;4.50V;0.750A;0.757A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:08:14.254
40.00V;4.57V;0.750A;0.759A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:08:19.269
40.00V;4.57V;0.750A;0.760A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:08:24.274
40.00V;4.65V;0.750A;0.760A;320.00W;3.53W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:08:29.265
40.00V;4.58V;0.750A;0.758A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:08:34.282
40.00V;4.55V;0.750A;0.760A;320.00W;3.46W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:08:39.279
40.00V;4.59V;0.750A;0.755A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:08:44.297
40.00V;4.55V;0.750A;0.753A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:08:49.320
40.00V;4.57V;0.750A;0.760A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:08:54.338
40.00V;4.56V;0.750A;0.759A;320.00W;3.46W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:08:59.348
40.00V;4.48V;0.750A;0.757A;320.00W;3.39W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:09:04.363
40.00V;4.54V;0.750A;0.759A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:09:09.357
40.00V;4.53V;0.750A;0.755A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:09:14.383
40.00V;4.59V;0.750A;0.755A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:09:19.386
40.00V;4.56V;0.750A;0.755A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:09:24.388
40.00V;4.49V;0.750A;0.760A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:09:29.414
40.00V;4.48V;0.750A;0.754A;320.00W;3.38W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:09:34.414
40.00V;4.50V;0.750A;0.755A;320.00W;3.40W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:09:39.427
40.00V;4.51V;0.750A;0.759A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:09:44.432
40.00V;4.51V;0.750A;0.760A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:09:49.445
40.00V;4.60V;0.750A;0.762A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:09:54.445
40.00V;4.51V;0.750A;0.760A;320.00W;3.43W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:09:59.459
40.00V;4.56V;0.750A;0.754A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:10:04.454
40.00V;4.54V;0.750A;0.757A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:10:09.460
40.00V;4.50V;0.750A;0.759A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:10:14.478
40.00V;4.56V;0.750A;0.759A;320.00W;3.46W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:10:19.482
40.00V;4.51V;0.750A;0.760A;320.00W;3.43W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:10:24.509
40.00V;4.54V;0.750A;0.760A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:10:29.515
40.00V;4.53V;0.750A;0.755A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:10:34.534
40.00V;4.60V;0.750A;0.760A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:10:39.553
40.00V;4.56V;0.750A;0.760A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:10:44.554
40.00V;4.47V;0.750A;0.759A;320.00W;3.39W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:10:49.562
40.00V;4.56V;0.750A;0.754A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:10:54.584
40.00V;4.56V;0.750A;0.755A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:10:59.581
40.00V;4.59V;0.750A;0.759A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:11:04.586
40.00V;4.57V;0.750A;0.755A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:11:09.590
40.00V;4.64V;0.750A;0.760A;320.00W;3.52W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:11:14.597
40.00V;4.58V;0.750A;0.757A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:11:19.594
40.00V;4.61V;0.750A;0.758A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:11:24.607
40.00V;4.54V;0.750A;0.755A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:11:29.608
40.00V;4.56V;0.750A;0.760A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:11:34.607
40.00V;4.56V;0.750A;0.758A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:11:39.612
40.00V;4.56V;0.750A;0.760A;320.00W;3.46W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:11:44.625
40.00V;4.56V;0.750A;0.755A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:11:49.622
40.00V;4.59V;0.750A;0.759A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:11:54.622
40.00V;4.53V;0.750A;0.759A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:11:59.621
40.00V;4.63V;0.750A;0.759A;320.00W;3.51W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:12:04.628
40.00V;4.56V;0.750A;0.759A;320.00W;3.46W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:12:09.629
40.00V;4.56V;0.750A;0.755A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:12:14.641
40.00V;4.59V;0.750A;0.763A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:12:19.651
40.00V;4.56V;0.750A;0.760A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:12:24.658
40.00V;4.65V;0.750A;0.754A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:12:29.661
40.00V;4.60V;0.750A;0.760A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:12:34.662
40.00V;4.52V;0.750A;0.759A;320.00W;3.43W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:12:39.659
40.00V;4.56V;0.750A;0.755A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:12:44.658
40.00V;4.58V;0.750A;0.759A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:12:49.664
40.00V;4.56V;0.750A;0.760A;320.00W;3.46W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:12:54.673
40.00V;4.59V;0.750A;0.759A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:12:59.675
40.00V;4.61V;0.750A;0.760A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:13:04.694
40.00V;4.58V;0.750A;0.757A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:13:09.699
40.00V;4.56V;0.750A;0.757A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:13:14.689
40.00V;4.60V;0.750A;0.761A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:13:19.694
40.00V;4.56V;0.750A;0.755A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:13:24.714
40.00V;4.48V;0.750A;0.760A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:13:29.710
40.00V;4.56V;0.750A;0.759A;320.00W;3.46W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:13:34.713
40.00V;4.57V;0.750A;0.763A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:13:39.726
40.00V;4.59V;0.750A;0.755A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:13:44.745
40.00V;4.53V;0.750A;0.759A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:13:49.742
40.00V;4.54V;0.750A;0.756A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:13:54.755
40.00V;4.51V;0.750A;0.757A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:13:59.767
40.00V;4.58V;0.750A;0.759A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:14:04.786
40.00V;4.51V;0.750A;0.755A;320.00W;3.40W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:14:09.794
40.00V;4.53V;0.750A;0.757A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:14:14.804
40.00V;4.66V;0.750A;0.759A;320.00W;3.53W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:14:19.813
40.00V;4.55V;0.750A;0.755A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:14:24.823
40.00V;4.53V;0.750A;0.758A;320.00W;3.43W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:14:29.826
40.00V;4.57V;0.750A;0.760A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:14:34.827
40.00V;4.57V;0.750A;0.759A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:14:39.830
40.00V;4.55V;0.750A;0.759A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:14:44.834
40.00V;4.52V;0.750A;0.758A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:14:49.836
40.00V;4.55V;0.750A;0.755A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:14:54.849
40.00V;4.50V;0.750A;0.758A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:14:59.866
40.00V;4.53V;0.750A;0.759A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:15:04.887
40.00V;4.51V;0.750A;0.759A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:15:09.879
40.00V;4.58V;0.750A;0.755A;320.00W;3.46W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:15:14.879
40.00V;4.51V;0.750A;0.760A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:15:19.890
40.00V;4.52V;0.750A;0.760A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:15:24.917
40.00V;4.52V;0.750A;0.755A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:15:29.912
40.00V;4.68V;0.750A;0.760A;320.00W;3.56W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:15:34.911
40.00V;4.48V;0.750A;0.763A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:15:39.926
40.00V;4.50V;0.750A;0.759A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:15:44.929
40.00V;4.51V;0.750A;0.755A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:15:49.939
40.00V;4.51V;0.750A;0.759A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:15:54.956
40.00V;4.51V;0.750A;0.754A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:15:59.974
40.00V;4.52V;0.750A;0.759A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:16:04.994
40.00V;4.50V;0.750A;0.757A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:16:09.996
40.00V;4.55V;0.750A;0.758A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:16:15.003
40.00V;4.50V;0.750A;0.759A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:16:20.011
40.00V;4.54V;0.750A;0.756A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:16:25.016
40.00V;4.54V;0.750A;0.757A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:16:30.039
40.00V;4.59V;0.750A;0.753A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:16:35.032
40.00V;4.51V;0.750A;0.755A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:16:40.045
40.00V;4.52V;0.750A;0.759A;320.00W;3.43W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:16:45.048
40.00V;4.55V;0.750A;0.759A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:16:50.045
40.00V;4.53V;0.750A;0.755A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:16:55.069
40.00V;4.49V;0.750A;0.759A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:17:00.081
40.00V;4.54V;0.750A;0.758A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:17:05.092
40.00V;4.59V;0.750A;0.755A;320.00W;3.46W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:17:10.111
40.00V;4.63V;0.750A;0.754A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:17:15.127
40.00V;4.51V;0.750A;0.759A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:17:20.135
40.00V;4.54V;0.750A;0.757A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:17:25.131
40.00V;4.59V;0.750A;0.760A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:17:30.138
40.00V;4.60V;0.750A;0.759A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:17:35.162
40.00V;4.59V;0.750A;0.755A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:17:40.164
40.00V;4.64V;0.750A;0.754A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:17:45.169
40.00V;4.58V;0.750A;0.757A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:17:50.166
40.00V;4.59V;0.750A;0.758A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:17:55.180
40.00V;4.55V;0.750A;0.760A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:18:00.198
40.00V;4.58V;0.750A;0.755A;320.00W;3.46W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:18:05.213
40.00V;4.58V;0.750A;0.760A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:18:10.215
40.00V;4.62V;0.750A;0.759A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:18:15.222
40.00V;4.62V;0.750A;0.760A;320.00W;3.51W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:18:20.229
40.00V;4.56V;0.750A;0.755A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:18:25.245
40.00V;4.60V;0.750A;0.755A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:18:30.255
40.00V;4.57V;0.750A;0.760A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:18:35.272
40.00V;4.57V;0.750A;0.760A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:18:40.277
40.00V;4.58V;0.750A;0.754A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:18:45.289
40.00V;4.55V;0.750A;0.760A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:18:50.293
40.00V;4.63V;0.750A;0.760A;320.00W;3.52W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:18:55.306
40.00V;4.64V;0.750A;0.756A;320.00W;3.51W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:19:00.299
40.00V;4.55V;0.750A;0.760A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:19:05.345
40.00V;4.55V;0.750A;0.754A;320.00W;3.43W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:19:10.311
40.00V;4.60V;0.750A;0.759A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:19:15.334
40.00V;4.46V;0.750A;0.761A;320.00W;3.39W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:19:20.375
40.00V;4.61V;0.750A;0.758A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:19:25.330
40.00V;4.59V;0.750A;0.754A;320.00W;3.46W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:19:30.326
40.00V;4.63V;0.750A;0.754A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:19:35.330
40.00V;4.58V;0.750A;0.759A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:19:40.348
40.00V;4.55V;0.750A;0.759A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:19:45.367
40.00V;4.53V;0.750A;0.760A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:19:50.386
40.00V;4.55V;0.750A;0.759A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:19:55.391
40.00V;4.55V;0.750A;0.758A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:20:00.388
40.00V;4.58V;0.750A;0.759A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:20:05.415
40.00V;4.55V;0.750A;0.760A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:20:10.427
40.00V;4.53V;0.750A;0.758A;320.00W;3.43W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:20:15.441
40.00V;4.52V;0.750A;0.760A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:20:20.439
40.00V;4.55V;0.750A;0.760A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:20:25.449
40.00V;4.58V;0.750A;0.759A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:20:30.454
40.00V;4.59V;0.750A;0.759A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:20:35.458
40.00V;4.53V;0.750A;0.760A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:20:40.459
40.00V;4.58V;0.750A;0.753A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:20:45.451
40.00V;4.63V;0.750A;0.755A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:20:50.476
40.00V;4.52V;0.750A;0.756A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:20:55.482
40.00V;4.61V;0.750A;0.759A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:21:00.484
40.00V;4.51V;0.750A;0.756A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:21:05.509
40.00V;4.49V;0.750A;0.759A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:21:10.525
40.00V;4.52V;0.750A;0.760A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:21:15.528
40.00V;4.47V;0.750A;0.760A;320.00W;3.39W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:21:20.514
40.00V;4.47V;0.750A;0.759A;320.00W;3.39W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:21:25.526
40.00V;4.49V;0.750A;0.757A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:21:30.533
40.00V;4.45V;0.750A;0.761A;320.00W;3.39W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:21:35.551
40.00V;4.55V;0.750A;0.759A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:21:40.553
40.00V;4.51V;0.750A;0.758A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:21:45.563
40.00V;4.52V;0.750A;0.756A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:21:50.561
40.00V;4.48V;0.750A;0.755A;320.00W;3.39W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:21:55.580
40.00V;4.55V;0.750A;0.760A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:22:00.576
40.00V;4.51V;0.750A;0.756A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:22:05.602
40.00V;4.53V;0.750A;0.759A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:22:10.620
40.00V;4.52V;0.750A;0.757A;320.00W;3.42W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:22:15.619
40.00V;4.55V;0.750A;0.759A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:22:20.631
40.00V;4.53V;0.750A;0.760A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:22:25.636
40.00V;4.50V;0.750A;0.760A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:22:30.623
40.00V;4.55V;0.750A;0.755A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:22:35.631
40.00V;4.53V;0.750A;0.760A;320.00W;3.44W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:22:40.640
40.00V;4.47V;0.750A;0.759A;320.00W;3.39W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:22:45.643
40.00V;4.56V;0.750A;0.763A;320.00W;3.48W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:22:50.639
40.00V;4.57V;0.750A;0.755A;320.00W;3.45W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:22:55.647
40.00V;4.63V;0.750A;0.754A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:23:00.656
40.00V;4.57V;0.750A;0.759A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:23:05.659
40.00V;4.51V;0.750A;0.755A;320.00W;3.41W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:23:10.671
40.00V;4.64V;0.750A;0.755A;320.00W;3.50W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:23:15.675
40.00V;4.64V;0.750A;0.759A;320.00W;3.52W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:23:20.695
40.00V;4.64V;0.750A;0.760A;320.00W;3.53W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:23:25.695
40.00V;4.61V;0.750A;0.757A;320.00W;3.49W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:23:30.687
40.00V;4.65V;0.750A;0.761A;320.00W;3.54W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:23:35.688
40.00V;4.59V;0.750A;0.758A;320.00W;3.47W;N/A;N/A;N/A;On;CC;None;07.06.2024 23:23:40.713
